"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","02","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Switzerland","","","40.0","30.0","4995.63","211.749222200558","0.0","0.0"
"2017","02","1000 100","33074100","--Agarbatti and other odiferous preparations which operate by burning","United States","","","150.0","150.0","4795.87","203.282016937801","0.0","0.0"
"2017","02","1000 100","11029000","Other cereal flour, nes","Switzerland","","","45.0","30.0","4729.46","200.467103534219","0.0","0.0"
"2017","02","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","United States","","","55.0","55.0","4567.5","193.60212273548","0.0","0.0"
"2017","02","1000 100","12051000","RAPE OR COLZA SEEDS,...LOW ERUCIC ACID RAPE OR COLZA SEEDS","Djibouti","","","325.0","319.0","4350.68","184.411797119387","0.0","0.0"
"2017","02","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","United Kingdom","4.0","2UN","3.5","3.0","4164.85","176.535041242445","0.0","0.0"
"2017","02","1000 100","08101000","Strawberries, fresh","Germany","","","64.0","60.0","4096.58","173.641288222379","0.0","0.0"
"2017","02","1000 435","07135000","Dried broad beans and horse beans, shelled","Sudan","","","180.0","174.0","3999.62","169.531455311501","0.0","0.0"
"2017","02","3052 505","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","270.0","UN","59.5","50.5","3998.78","169.495850323412","0.0","0.0"
"2017","02","1000 100","02069000","Frozen edible offal of sheep, goats, horses...","Bahrain","","","117.0","117.0","3997.77","169.453039563924","0.0","0.0"
"2017","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Croatia","4050.0","UN","13.0","12.0","3964.18","168.029263909258","0.0","0.0"
"2017","02","1071 100","06031100","--Roses","Congo","","","50.0","44.0","3873.92","164.203423165283","0.0","0.0"
"2017","02","1000 100","09109900","Other spices, nes","Norway","","","42.0","32.0","3852.84","163.309907511805","0.0","0.0"
"2017","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Djibouti","","","37.0","25.0","3822.61","162.028551809496","0.0","0.0"
"2017","02","1000 100","09096100","--NEITHER CRUSHED NOR GROUND","Saudi Arabia","","","171.91","130.0","3723.92","157.845389577911","0.0","0.0"
"2017","02","1000 100","12060000","Sunflower seeds","United States","","","54.0","50.0","3421.69","145.034799637168","0.0","0.0"
"2017","02","1000 100","07102200","Shelled or unshelled beans, frozen","South Africa","","","200.0","150.0","3417.76","144.868219157179","0.0","0.0"
"2017","02","1000 100","07129090","---Other vegetables","Nepal","","","5.0","4.25","3385.37","143.495307771213","0.0","0.0"
"2017","02","1000 100","73269090","--- Other","Sweden","280.0","UN","300.0","280.0","3186.23","135.054382380617","0.0","0.0"
"2017","02","1000 100","11010000","Wheat or meslin flour","Canada","","","30.0","20.0","3125.99","132.500996091929","0.0","0.0"
"2017","02","1000 100","09109900","Other spices, nes","Sweden","","","35.0","25.0","2904.24","123.101703105264","0.0","0.0"
"2017","02","1000 100","69149090","--- Other","United States","","","10.0","9.0","2737.35","116.027754935953","0.0","0.0"
"2017","02","1000 100","61178000","-Other clothing accessories, knitted or crocheted, nes","Israel","12.0","UN","113.0","110.0","2731.05","115.760717525284","0.0","0.0"
"2017","02","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","Australia","","","130.0","124.0","2687.17","113.900780766525","0.0","0.0"
"2017","02","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Finland","","","30.0","25.0","2637.68","111.803053551598","0.0","0.0"
"2017","02","1000 100","25162000","sandstone","South Sudan","","","130000.0","130000.0","2557.8","108.417188731869","0.0","0.0"
"2017","02","1000 100","73170000","Nails, tacks, drawing pins, corrugated nails... of iron or steel","South Sudan","","","45.0","45.0","2283.75","96.8010613677402","0.0","0.0"
"2017","02","1000 100","90189000","-Other instruments and appliances","United States","9600.0","UN","114.5","114.5","2182.16","92.494977153466","0.0","0.0"
"2017","02","1000 100","09109900","Other spices, nes","Germany","","","12.0","10.0","2059.55","87.297920499148","0.0","0.0"
"2017","02","1000 100","22043000","-OTHER GRAPE MUST","Germany","8.0","LTR","32.0","30.0","2048.29","86.8206441111893","0.0","0.0"
"2017","02","1071 100","08044000","Avocados, fresh or dried","Somalia","","","300.0","240.0","1913.93","81.1255414925272","0.0","0.0"
"2017","02","1000 100","02045000","Fresh, chilled or frozen goat meat","Bangladesh","","","19.0","16.0","1811.6","76.7880909792219","0.0","0.0"
"2017","02","1000 100","52030000","Cotton, carded or combed.","Djibouti","","","50.0","49.0","1782.1","75.5376777070388","0.0","0.0"
"2017","02","1000 100","08043000","Pineapples, fresh or dried","Djibouti","","","90.0","75.0","1780.5","75.4698586821068","0.0","0.0"
"2017","02","1000 100","07132000","Dried chickpeas, shelled","Canada","","","45.0","25.0","1708.88","72.4341095785895","0.0","0.0"
"2017","02","1000 100","07082000","Beans, fresh or chilled","Germany","","","28.0","25.0","1706.9","72.3501835352362","0.0","0.0"
"2017","02","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Bangladesh","","","19.0","16.0","1656.84","70.2282957926772","0.0","0.0"
"2017","02","1000 100","70200090","---Other","United States","","","16.0","14.0","1642.41","69.616652961572","0.0","0.0"
"2017","02","1000 100","69139090","-Other","United States","","","10.0","9.0","1642.41","69.616652961572","0.0","0.0"
"2017","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Malaysia","6500.0","UN","32.0","18.0","1580.46","66.9907850899874","0.0","0.0"
"2017","02","1000 100","19054000","Rusks, toasted bread and similar toasted products","Canada","","","54.0","48.0","1532.91","64.9752884427904","0.0","0.0"
"2017","02","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Australia","","","31.0","30.0","1526.07","64.6853621112062","0.0","0.0"
"2017","02","1000 100","63025900","Table linen of other textiles, nes (excl. knitted or crocheted)","United States","4.0","UN","5.0","4.0","1368.67","58.0136655335238","0.0","0.0"
"2017","02","1000 100","08044000","Avocados, fresh or dried","Germany","","","24.0","20.0","1365.52","57.880146828189","0.0","0.0"
"2017","02","1000 100","08134000","Other dried fruit, nes","Djibouti","","","60.0","50.0","1335.99","56.6284619492883","0.0","0.0"
"2017","02","1000 100","63023100","Bed linen of cotton (excl. printed, knitted or crocheted)","Australia","","","4.0","3.0","1313.93","55.6934071430388","0.0","0.0"
"2017","02","1000 100","09022000","Green tea,whether or not flavoured, nes","Canada","","","7.0","5.0","1250.35","52.9984486398047","0.0","0.0"
"2017","02","1000 100","09021000","Green tea,whether or not flavoured, in immediate packings","United States","","","10.0","5.0","1137.94","48.233738269428","0.0","0.0"
"2017","02","1000 100","02069000","Frozen edible offal of sheep, goats, horses...","Saudi Arabia","","","33.0","33.0","1130.45","47.9162604589653","0.0","0.0"
"2017","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Kenya","1400.0","UN","12.0","7.0","1022.04","43.3210976509185","0.0","0.0"
"2017","02","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","Netherlands","","","30.0","30.0","1000.0","42.3868905824807","0.0","0.0"
"2017","02","1000 100","12101000","Hop cones (excl. ground, powdered or pellets), fresh or dried","United Kingdom","","","16.0","14.0","993.65","42.1177338272819","0.0","0.0"
"2017","02","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Sweden","","","15.0","10.0","975.44","41.3458685497749","0.0","0.0"
"2017","02","1000 100","71179090","---OTHER","United States","","","0.23","0.23","955.87","40.5163571010758","0.0","0.0"
"2017","02","1000 100","07133200","Dried adzuki beans, shelled","Djibouti","","","75.0","74.0","928.42","39.3528369545867","0.0","0.0"
"2017","02","1000 100","21033000","Mustard flour and meal, prepared mustard","Australia","","","26.0","25.0","883.93","37.4670441925721","0.0","0.0"
"2017","02","1000 100","08101000","Strawberries, fresh","United Arab Emirates","","","20.0","20.0","844.48","35.7948813590933","0.0","0.0"
"2017","02","1000 100","72172000","Wire of iron or non-alloy steel,plated or coated with zinc","South Sudan","","","15.0","15.0","730.8","30.9763396376769","0.0","0.0"
"2017","02","1000 100","13021300","Hop extract","Sweden","","","10.0","5.0","502.51","21.2998363866024","0.0","0.0"
"2017","02","1000 100","08054000","Grapefruit, fresh or dried","Djibouti","","","20.0","10.0","395.08","16.7462127313265","0.0","0.0"
"2017","02","1000 100","12091000","-SUGAR BEET SEEDS","Germany","","","6.0","5.0","341.38","14.4700367070472","0.0","0.0"
"2017","02","1000 100","08044000","Avocados, fresh or dried","Netherlands","","","8.0","4.7","214.67","9.09919380134112","0.0","0.0"
"2017","02","1000 100","19059020","---Fresh Injera","Germany","","","3.0","2.0","121.15","5.13517179406753","0.0","0.0"
"2017","03","1000 100","12074090","--OTHER","China","","","17783496.0","17748000.0","467872147.87","19831645.5383559","0.0","0.0"
"2017","03","1000 100","71081300","--Other Semi-manufacturedforms gold (incl. gold plated with platinum), non-monetary","Switzerland","","","695.8","620.95","433385844.18","18369878.3572537","0.0","0.0"
"2017","03","1071 100","07099900","--OTHER","Somalia","","","3845537.0","3340035.0","376061807.7","15940090.6952298","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","Netherlands","","","4624382.0","4056727.7","370894423.82","15721061.3601105","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United States","","","2474984.75","2444130.0","337569763.49","14308532.6290045","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Saudi Arabia","","","3356013.25","3300350.0","321225738.61","13615760.2347386","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","2806017.5","2783400.0","262874718.83","11142441.9439476","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","1368287.75","1351680.0","154224570.58","6537099.99830452","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","1508142.38","1489950.0","151755803.01","6432456.61744136","0.0","0.0"
"2017","03","1000 100","12074090","--OTHER","Israel","","","4663880.4","4653640.0","121945519.54","5168891.39376574","0.0","0.0"
"2017","03","1071 100","07099900","--OTHER","Djibouti","","","726247.0","691647.7","118524290.93","5023876.15101601","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","1430768.0","1420800.0","117531765.56","4981806.08675749","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","1213698.75","1198620.0","102449133.24","4342500.20091386","0.0","0.0"
"2017","03","1000 100","02045000","Fresh, chilled or frozen goat meat","United Arab Emirates","","","851240.3","830043.75","101492344.6","4301944.90551962","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","936575.0","928500.0","100076404.47","4241927.60615797","0.0","0.0"
"2017","03","1000 100","07132000","Dried chickpeas, shelled","United Arab Emirates","","","4245459.0","4237000.0","88775209.0","3762905.07031985","0.0","0.0"
"2017","03","1000 100","12074090","--OTHER","United Arab Emirates","","","3210340.6","3203900.0","85575449.86","3627277.22976238","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","919738.0","908400.0","82045959.96","3477673.12755911","0.0","0.0"
"2017","03","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Saudi Arabia","","","1132740.0","1116000.0","78259798.2","3317189.50331042","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","682910.0","674400.0","74867341.92","3173393.83016421","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","625024.0","620400.0","73942575.65","3134195.86346335","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sudan","","","1439766.2","1425720.0","73634282.01","3121128.25467739","0.0","0.0"
"2017","03","1000 100","12019000","-OTHER","India","","","6150056.0","6138000.0","64970509.1","2753897.86030976","0.0","0.0"
"2017","03","1000 100","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","489866.0","480189.45","61640346.17","2612742.60857402","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Kenya","","","7155832.49","7149990.0","58475637.63","2478600.4539636","0.0","0.0"
"2017","03","1000 100","07132000","Dried chickpeas, shelled","Iran, Islamic Republic of","","","2645280.0","2640000.0","57411622.07","2433500.14284382","0.0","0.0"
"2017","03","1000 100","12074090","--OTHER","Turkey","","","1998990.0","1995000.0","54015132.08","2289533.4932732","0.0","0.0"
"2017","03","3052 505","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","Germany","525214.0","UN","271067.8","203238.8","52828083.71","2239218.2038979","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Kingdom","","","405509.0","400440.0","51949620.42","2201982.87654394","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","2587164.0","2582000.0","50976919.34","2160753.10229652","0.0","0.0"
"2017","03","3052 505","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","139032.0","136258.5","47764019.04","2024568.248828","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","733860.0","724800.0","46354059.67","1964804.45528607","0.0","0.0"
"2017","03","1071 100","12074090","--OTHER","China","","","1523040.0","1520000.0","43116766.5","1827585.66390587","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United States","","","288048.0","284400.0","39903977.41","1691405.52428345","0.0","0.0"
"2017","03","1000 101","12074090","--OTHER","China","","","1523648.0","1520000.0","37983277.72","1609993.03668162","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Australia","","","367281.0","362640.0","37207294.24","1577101.50982104","0.0","0.0"
"2017","03","1000 100","12074090","--OTHER","Viet Nam","","","1454904.0","1452000.0","36540198.47","1548825.39441002","0.0","0.0"
"2017","03","1071 100","07019000","Other potatoes, fresh or chilled","Somalia","","","5230425.0","5171567.0","34402833.96","1458229.15878977","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Saudi Arabia","","","438480.0","432000.0","33800699.86","1432706.56657709","0.0","0.0"
"2017","03","1000 100","09041100","Dried pepper (excl. crushed or ground)","Sudan","","","591236.0","589380.0","32973237.28","1397633.00073753","0.0","0.0"
"2017","03","3052 505","64059000","-Other","United States","144765.0","2UN","99136.0","51875.0","32601287.67","1381867.21331627","0.0","0.0"
"2017","03","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Togo","138840.0","UN","28546.92","25810.72","31720405.77","1344529.36860488","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China","","","215468.43","211800.0","28279414.55","1198676.45026746","0.0","0.0"
"2017","03","1000 100","07132000","Dried chickpeas, shelled","Pakistan","","","1358712.0","1356000.0","28023580.84","1187832.45479438","0.0","0.0"
"2017","03","1071 100","06031900","--Other cut flowers","Netherlands","","","281642.6","247845.7","27664280.14","1172602.81533727","0.0","0.0"
"2017","03","1000 100","07132000","Dried chickpeas, shelled","Turkey","","","1082400.0","1080000.0","26379443.64","1118142.5911954","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","213856.0","211200.0","25757092.83","1091763.07550801","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","India","","","1555526.0","1550000.0","25622865.94","1086073.61500835","0.0","0.0"
"2017","03","1000 100","20081900","--other,including mixtures","Somalia","","","348880.0","325307.0","25430126.53","1077903.99072575","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","350144.0","345600.0","25299716.98","1072376.33539899","0.0","0.0"
"2017","03","1071 100","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","10763890.0","10763890.0","24323433.19","1030994.70121481","0.0","0.0"
"2017","03","1071 100","01022910","---OX","Somalia","1711.0","UN","569409.0","569409.0","23846293.12","1010770.2172752","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","Saudi Arabia","","","284084.5","249927.56","22244248.44","942864.524715796","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","187094.0","184800.0","22101314.32","936805.991810853","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","China","","","220140.0","217200.0","21502645.11","911430.265511483","0.0","0.0"
"2017","03","1000 100","10051000","Maize seed","Kenya","","","2922920.0","2920000.0","21209917.38","899022.447249515","0.0","0.0"
"2017","03","1000 100","12079990","--OTHER","China","","","1222440.0","1220000.0","20319787.1","861292.592467002","0.0","0.0"
"2017","03","1000 100","12019000","-OTHER","China","","","2006004.0","2002000.0","20051836.67","849935.006909063","0.0","0.0"
"2017","03","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Viet Nam","","","812763.8","811400.0","19454017.8","824595.323878231","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Russian Federation","","","1106179.2","1103856.0","19256273.44","816213.555327608","0.0","0.0"
"2017","03","1000 100","07132000","Dried chickpeas, shelled","Israel","","","762488.0","761000.0","18690133.2","792216.630920389","0.0","0.0"
"2017","03","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","39988352.0","UN","61655.0","48009.0","18573809.14","787286.015717059","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Portugal","","","1466928.0","1464000.0","18427038.54","781064.866354134","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","United Kingdom","","","231468.04","203682.58","18187482.02","770910.810352574","0.0","0.0"
"2017","03","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Indonesia","","","698304.0","696000.0","18108810.72","767576.178567493","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Turkey","","","1010016.0","1008000.0","17829966.56","755756.841668009","0.0","0.0"
"2017","03","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Kenya","32967.0","UN","7482.26","6808.41","15718511.77","666258.838514424","0.0","0.0"
"2017","03","1071 100","01022910","---OX","Djibouti","1116.0","UN","365840.0","365840.0","15317664.9","649268.186095404","0.0","0.0"
"2017","03","1000 100","12074090","--OTHER","Japan","","","495045.0","494000.0","13911574.28","589668.376836412","0.0","0.0"
"2017","03","3052 505","52094200","--Denim","Turkey","","","219430.0","216842.0","13769211.85","583634.076092946","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","758414.0","757000.0","13628577.82","577673.036851163","0.0","0.0"
"2017","03","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Hong Kong","","","30126.9","29487.25","13078435.72","554354.223853647","0.0","0.0"
"2017","03","1071 100","12074090","--OTHER","United Arab Emirates","","","494937.9","493950.0","13015841.82","551701.063063216","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Netherlands","","","97232.0","96000.0","12995354.89","550832.685802935","0.0","0.0"
"2017","03","1000 100","12079990","--OTHER","United States","","","605709.0","604500.0","12271477.62","520149.7791643","0.0","0.0"
"2017","03","1071 100","07020000","Tomatoes fresh or chilled","Somalia","","","1765153.0","1471885.0","12196471.63","516970.508473139","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Arab Emirates","","","127587.75","125710.0","11578913.04","490794.120090538","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Finland","","","96480.0","96000.0","11344550.51","480860.221174795","0.0","0.0"
"2017","03","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","11338.12","10630.39","11127373.56","471654.765558108","0.0","0.0"
"2017","03","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","38047.35","37446.36","11126414.14","471614.098727546","0.0","0.0"
"2017","03","3052 505","41139000","-OTHER","China","","","13975.31","13853.06","11053119.19","468507.353701647","0.0","0.0"
"2017","03","1000 100","07133100","Dried beans, shelled","Viet Nam","","","457152.0","456000.0","10889690.4","461580.11546189","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Russian Federation","","","136080.0","134400.0","10680476.67","452712.195980027","0.0","0.0"
"2017","03","1000 100","71031000","-Unworked or simply sawn or roughly shaped","India","","","69.78","57.55","10503216.47","445198.687277999","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Greece","","","94859.5","93720.0","10377219.47","439858.066225278","0.0","0.0"
"2017","03","1000 100","12019000","-OTHER","Viet Nam","","","991980.0","990000.0","9873007.32","418486.080992871","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","505046.4","504000.0","9828832.42","416613.644340079","0.0","0.0"
"2017","03","1071 100","10051000","Maize seed","Kenya","","","1321320.0","1320000.0","9627137.42","408064.420444045","0.0","0.0"
"2017","03","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Rwanda","40280.0","UN","7460.12","6863.97","9210197.52","390391.634523275","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sweden","","","58352.0","57600.0","9202896.11","390082.150456507","0.0","0.0"
"2017","03","1000 101","63041900","--other","Italy","247024.0","M2","107681.5","104620.0","9144768.0","387618.28061817","0.0","0.0"
"2017","03","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Bulgaria","","","23.4","22.0","9073746.0","384607.878875221","0.0","0.0"
"2017","03","1000 100","09103000","Turmeric (curcuma)","India","","","365638.0","364500.0","8861527.78","375612.608404473","0.0","0.0"
"2017","03","1071 100","12019000","-OTHER","Viet Nam","","","881760.0","880000.0","8766024.3","371564.512847467","0.0","0.0"
"2017","03","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Kenya","69696.0","2UN","49800.0","48400.0","8759090.32","371270.602995905","0.0","0.0"
"2017","03","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","16128.5","15745.8","8673381.44","367637.670077398","0.0","0.0"
"2017","03","3052 505","42032900","--other","United States","107208.0","2UN","19792.0","18784.05","8628403.06","365731.176405761","0.0","0.0"
"2017","03","1000 100","19059020","---Fresh Injera","United States","","","172195.0","159729.0","8537633.03","361883.717075983","0.0","0.0"
"2017","03","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","South Africa","","","77776.0","76800.0","7943692.61","336708.42948093","0.0","0.0"
"2017","03","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","China","","","112320.0","112000.0","7873532.0","333734.53938166","0.0","0.0"
"2017","03","1000 100","54076900"," -- Other","Iran, Islamic Republic of","478201.0","M","109824.0","107730.5","7824284.79","331647.103279898","0.0","0.0"
"2017","03","1000 100","07129090","---Other vegetables","Israel","","","11420.7","9707.6","7778511.43","329706.912877985","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Russian Federation","","","116736.0","115200.0","7432663.18","315047.480947093","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","South Africa","","","408816.0","408000.0","7275215.52","308373.764210205","0.0","0.0"
"2017","03","1071 100","07082000","Beans, fresh or chilled","Netherlands","","","359477.46","310748.44","7169126.04","303876.961029493","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","United Arab Emirates","","","91798.39","80282.72","7157126.99","303368.358610049","0.0","0.0"
"2017","03","1000 100","26159000","-other","China","","","7196.0","7000.0","7025371.65","297783.659429812","0.0","0.0"
"2017","03","3052 505","64032000","-SANDLES, WITH LEATHER SOLES AND STRAPS (OVER INSTEP, AROUND BIG TOE)","United States","44868.0","2UN","37305.0","22028.0","7001386.34","296766.996719255","0.0","0.0"
"2017","03","1000 100","12079990","--OTHER","United Kingdom","","","343140.0","342000.0","6994206.09","296462.64824815","0.0","0.0"
"2017","03","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","15130.0","14672.0","6680298.66","283157.088359712","0.0","0.0"
"2017","03","1000 100","07129090","---Other vegetables","India","","","9706.7","8224.12","6613269.74","280315.94086181","0.0","0.0"
"2017","03","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Hong Kong","","","52.07","45.44","6607375.4","280066.098117174","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","Norway","","","81255.0","71506.18","6562107.06","278147.313942744","0.0","0.0"
"2017","03","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","14606.7","14019.2","6522975.2","276488.636074635","0.0","0.0"
"2017","03","3052 505","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","China","16380.0","2UN","14573.76","8319.07","6394985.99","271063.571434627","0.0","0.0"
"2017","03","1000 101","10089010","--- teff","Israel","","","210471.92","209968.0","6391085.77","270898.253236239","0.0","0.0"
"2017","03","1000 100","41139000","-OTHER","China","","","34581.9","34308.5","6384166.92","270604.984698332","0.0","0.0"
"2017","03","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sweden","","","96000.0","96000.0","6352779.32","269274.561931486","0.0","0.0"
"2017","03","1000 100","19059020","---Fresh Injera","United Arab Emirates","","","183673.0","173549.0","6340707.64","268762.880952179","0.0","0.0"
"2017","03","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Singapore","","","240480.0","240000.0","6145843.2","260503.183255483","0.0","0.0"
"2017","03","1000 100","02021000","Frozen bovine carcasses and half carcasses","United Arab Emirates","","","72611.2","72459.4","6035792.74","255838.486448911","0.0","0.0"
"2017","03","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Netherlands","","","360720.0","360000.0","6028868.52","255544.990293402","0.0","0.0"
"2017","03","1000 505","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","233064.0","UN","64252.55","57250.55","5917633.96","250830.103169692","0.0","0.0"
"2017","03","1071 100","01041000","LIVE SHEEP","Djibouti","3600.0","UN","98400.0","98400.0","5541131.9","234871.351548393","0.0","0.0"
"2017","03","3052 505","61109000","-JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED","United States","1056164.0","UN","93359.4","72853.9","5467740.75","231760.528903621","0.0","0.0"
"2017","03","1000 100","07133900","Dried beans, shelled, nes","Viet Nam","","","216672.0","216000.0","5385559.2","228277.108535872","0.0","0.0"
