"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"1999","09011100","Coffee, not roasted or decaffeinated","Egypt","","","72000.0","1176872.0","148188.93"
"1999","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Netherlands","","","25185.0","1168125.0","147087.53"
"1999","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Great Britain","","","45456.0","1144914.0","144164.85"
"1999","07133300","Dried kidney beans, incl. White pea beans, shelled","Switzerland","","","299400.0","1102988.0","138885.63"
"1999","17031000","Cane molasses resulting from the extraction or refining of sugar","Spain","","","6602050.0","1033759.0","130168.48"
"1999","14031000","Broomcorn","United States","","","144000.0","1024338.44","128982.26"
"1999","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Malaysia","","","15365.0","1013792.0","127654.28"
"1999","32030000","Colouring matter of vegetable or animal origin, and preparations .....","Denmark","","","5070.0","1008067.0","126933.4"
"1999","61041200","Women's or girls' suits of cotton, knitted or crocheted","Italy","60000.0","No.","11100.0","1002309.0","126208.37"
"1999","07082000","Beans, fresh or chilled","United Germany","","","214396.0","989787.0","124631.63"
"1999","62041200","Women's or girls' suits of cotton","Italy","60000.0","No.","11100.0","988165.0","124427.39"
"1999","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","France","","","8779.0","973575.0","122590.25"
"1999","12075000","Mustard seeds","Netherlands","","","159508.0","956175.0","120399.28"
"1999","12079900","Other oil seeds and oleaginous fruits, nes","Italy","","","173431.0","920500.0","115907.17"
"1999","52030000","Cotton, carded or combed","Sri Lanka","","","103993.0","895402.0","112746.89"
"1999","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Spain","","","8945.0","881161.0","110953.7"
"1999","06031000","Fresh cut flowers and buds","United Germany","","","127310.0","854308.0","107572.43"
"1999","09011100","Coffee, not roasted or decaffeinated","Singapore","","","54000.0","850056.0","107037.03"
"1999","11029000","Other cereal flour, nes","Israel","","","86000.0","843168.0","106169.71"
"1999","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Yemen","","","65976.0","827687.0","104220.38"
"1999","10070000","Grain sorghum","Djibouti","","","407498.0","812623.0","102323.56"
"1999","09011100","Coffee, not roasted or decaffeinated","Czechoslovakia","","","54000.0","810267.0","102026.9"
"1999","09101000","Ginger","Sudan","","","131950.0","789090.0","99360.34"
"1999","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Italy","","","6223.0","759091.0","95582.94"
"1999","12074000","Sesamum seeds","United States","","","113802.0","742794.0","93530.86"
"1999","07133300","Dried kidney beans, incl. White pea beans, shelled","Canada","","","198000.0","735172.0","92571.11"
"1999","44182000","Doors and their frames and thresholds, of wood","Saudi Arabia","","","52000.0","724458.0","91222.03"
"1999","79020000","Zinc waste and scrap","India","","","248082.0","716471.0","90216.33"
"1999","01029000","Live bovine animals, other than pure-bred breeding","Djibouti","314.0","No.","118042.0","705950.0","88891.55"
"1999","12079900","Other oil seeds and oleaginous fruits, nes","United Germany","","","171516.0","691575.0","87081.48"
"1999","07032000","Garlic, fresh or chilled","Djibouti","","","322854.0","683257.7","86034.19"
"1999","09041100","Dried pepper (excl. Crushed or ground)","Japan","","","21000.0","671076.0","84500.3"
"1999","52030000","Cotton, carded or combed","Switzerland","","","103559.0","637979.0","80332.8"
"1999","52030000","Cotton, carded or combed","Djibouti","","","98969.0","626212.0","78851.13"
"1999","63013000","Blankets (excl. Electric blankets) and travelling rugs, of cotton","Djibouti","","","4086.0","621573.0","78267.0"
"1999","68021000","Tiles, cubes...; artificially coloured granules..., for mosaics","Saudi Arabia","","","83107.0","607501.0","76495.08"
"1999","12074000","Sesamum seeds","Greece","","","99000.0","607280.0","76467.26"
"1999","09093000","Seeds of cumin","Saudi Arabia","","","65305.0","580670.0","73116.59"
"1999","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Greece","","","33445.0","553402.0","69683.07"
"1999","74040000","Copper waste and scrap","Great Britain","","","110455.0","549865.0","69237.69"
"1999","08052000","Mandarins, clementines, wilkings...etc, fresh or dried","Djibouti","","","275313.0","548918.79","69118.55"
"1999","15219090","--- other beeswax , insect waxes","Greece","","","18000.0","546267.0","68784.64"
"1999","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","India","","","18172.0","545464.0","68683.53"
"1999","09102000","Saffron","Yemen","","","114000.0","530972.0","66858.73"
"1999","15219090","--- other beeswax , insect waxes","United Germany","","","17000.0","520089.0","65488.37"
"1999","15219090","--- other beeswax , insect waxes","Netherlands","","","18000.0","519293.0","65388.14"
"1999","01060000","Other live animals, nes","Yemen","600.0","No.","210000.0","514008.0","64722.67"
"1999","12079900","Other oil seeds and oleaginous fruits, nes","Yemen","","","183220.0","495578.0","62402.0"
"1999","41061900","Goat or kid skin leather, (excl. Further prepared)","Italy","","","16992.0","476760.0","60032.49"
"1999","12102000","Hop cones, ground, powdered or in pellets; lupulin","Israel","","","30555.0","476466.0","59995.47"
"1999","09093000","Seeds of cumin","United Arab Emirates","","","47000.0","470786.0","59280.25"
"1999","08053000","Lemons and limes, fresh or dried","Djibouti","","","327554.0","449835.06","56642.16"
"1999","09101000","Ginger","Djibouti","","","78000.0","448284.0","56446.86"
"1999","30022000","Vaccines for human medicine","Jordan","","","2652.0","445988.0","56157.75"
"1999","41090000","Patent leather and patent laminated leather; metallized leather","Netherlands","","","3378.0","426745.0","53734.72"
"1999","14049000","Vegetable products, nes","Australia","","","1475.0","408839.0","51480.04"
"1999","12079900","Other oil seeds and oleaginous fruits, nes","Spain","","","101320.0","399986.0","50365.29"
"1999","12079900","Other oil seeds and oleaginous fruits, nes","Great Britain","","","53244.0","398530.0","50181.95"
"1999","01029000","Live bovine animals, other than pure-bred breeding","Yemen","235.0","No.","61100.0","347858.0","43801.45"
"1999","12074000","Sesamum seeds","France","","","51000.0","347798.0","43793.9"
"1999","09101000","Ginger","Union Of Soviet Socialist Rep.","","","60000.0","344718.0","43406.07"
"1999","12074000","Sesamum seeds","Cyprus","","","49980.0","334731.0","42148.53"
"1999","07133300","Dried kidney beans, incl. White pea beans, shelled","South Africa","","","100000.0","334241.0","42086.83"
"1999","07131000","Dried peas, shelled","Djibouti","","","88795.0","333331.0","41972.25"
"1999","12079900","Other oil seeds and oleaginous fruits, nes","Saudi Arabia","","","49000.0","319360.0","40213.05"
"1999","07070000","Cucumbers and gherkins, fresh or chilled","Djibouti","","","300472.0","316805.0","39891.33"
"1999","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Great Britain","","","24000.0","297175.0","37419.57"
"1999","04049000","Products consisting of natural milk constituents, nes","Djibouti","","","4516.0","296322.0","37312.16"
"1999","09011100","Coffee, not roasted or decaffeinated","Lebanon","","","18000.0","295647.0","37227.17"
"1999","09011100","Coffee, not roasted or decaffeinated","Union Of Soviet Socialist Rep.","","","18000.0","286358.0","36057.52"
"1999","09109900","Other spices, nes","Yemen","","","43651.0","285007.14","35887.42"
"1999","01042000","Live goats","Yemen","1300.0","No.","36000.0","280752.0","35351.62"
"1999","09011100","Coffee, not roasted or decaffeinated","Cyprus","","","18000.0","280501.0","35320.02"
"1999","09011100","Coffee, not roasted or decaffeinated","Bulgaria","","","18000.0","280313.0","35296.35"
"1999","64051000","Footwear, nes, with leather or composition leather uppers","Saudi Arabia","3650.0","Pair","4070.0","276003.0","34753.64"
"1999","52101190","--- unbleached plain cotton weave ,with<85% cotton ,=<200gm2,nes","Italy","","","11065.0","269652.0","33953.94"
"1999","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Greece","","","38774.0","265036.0","33372.7"
"1999","14049000","Vegetable products, nes","Denmark","","","4118.0","263223.0","33144.41"
"1999","01060000","Other live animals, nes","Saudi Arabia","291.0","No.","119601.0","262488.0","33051.87"
"1999","97050000","Collections and collector's pieces of zoological... Interest","United States","","","14495.0","259122.0","32628.03"
"1999","61051000","Men's or boys' shirts of cotton, knitted or crocheted","Italy","10032.0","No.","3829.0","258941.0","32605.24"
"1999","62082100","Women's or girls' nightdresses and pyjamas of cotton","Italy","15012.0","No.","3336.0","249175.0","31375.52"
"1999","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. Lamb)","United Arab Emirates","","","15320.0","239778.0","30192.28"
"1999","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Tunisia","","","15000.0","233994.0","29463.97"
"1999","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","63250.0","229369.0","28881.6"
"1999","08072000","Papaws (papayas), fresh","Djibouti","","","151127.0","228735.7","28801.86"
"1999","12089000","Other flours and meal of oil seeds or oleaginous fruit, nes","Netherlands","","","53460.0","226233.0","28486.72"
"1999","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Djibouti","","","6469.0","222143.0","27971.72"
"1999","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","France","","","6431.0","218319.0","27490.21"
"1999","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Netherlands","","","10125.0","213309.0","26859.36"
"1999","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","United States","","","15000.0","211104.0","26581.71"
"1999","41090000","Patent leather and patent laminated leather; metallized leather","Sweden","","","562.0","210822.0","26546.21"
"1999","09083000","Cardamoms","Yemen","","","9084.0","210116.0","26457.31"
"1999","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Sweden","","","7473.0","207461.0","26123.0"
"1999","22030000","Beer made from malt","Kenya","22800.0","Lit.","67800.0","206923.0","26055.25"
"1999","04090000","Natural honey","Yemen","","","6416.0","202021.0","25438.0"
"1999","09011100","Coffee, not roasted or decaffeinated","China","","","15000.0","187294.0","23583.62"
"1999","33021010","--- of kind used in non-alcholic drink indus. Or in prepar.of flavo","United Germany","","","1000.0","183540.0","23110.92"
"1999","85281000","Colour television recivers","Zimbabwe","100.0","No.","1950.0","175484.0","22096.53"
"1999","17011100","Raw cane sugar, in solid form","Djibouti","","","80000.0","169702.0","21368.47"
"1999","41090000","Patent leather and patent laminated leather; metallized leather","San Marino","","","510.0","165605.0","20852.59"
"1999","05069000","Bones and horn-cores (excl. Ossein...)","India","","","100000.0","158562.0","19965.75"
"1999","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Singapore","","","30000.0","153716.0","19355.55"
"1999","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","Great Britain","","","671.0","149861.0","18870.14"
"1999","13012000","Natural gum arabic","Greece","","","15000.0","147704.0","18598.54"
"1999","14049000","Vegetable products, nes","United Arab Emirates","","","8685.0","145207.0","18284.12"
"1999","07134000","Dried lentils, shelled","Djibouti","","","35000.0","144917.0","18247.6"
"1999","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","Israel","","","5456.0","141372.0","17801.23"
"1999","22041000","Champagne and sparkling wine","United States","8064.0","Lit.","13440.0","139668.0","17586.66"
"1999","09041200","Pepper, crushed or ground","United States","","","4912.0","138113.0","17390.86"
"1999","74040000","Copper waste and scrap","Belgium","","","15000.0","135336.0","17041.19"
"1999","41090000","Patent leather and patent laminated leather; metallized leather","Spain","","","1027.0","133877.0","16857.47"
"1999","07133300","Dried kidney beans, incl. White pea beans, shelled","Italy","","","40000.0","133631.0","16826.5"
"1999","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","India","","","19200.0","133180.0","16769.71"
"1999","22030000","Beer made from malt","Djibouti","22968.0","Lit.","29448.0","132951.0","16740.87"
"1999","62149000","Shawls, scarves, mufflers, mantillas, veils, etc, of other textiles, nes","Yemen","9320.0","No.","4935.0","132288.0","16657.39"
"1999","09022000","Green tea,whether or not flavoured, nes","Great Britain","","","11000.0","130793.0","16469.14"
"1999","41090000","Patent leather and patent laminated leather; metallized leather","France","","","597.0","125239.0","15769.8"
"1999","14049000","Vegetable products, nes","Switzerland","","","421.0","122797.0","15462.31"
"1999","52030000","Cotton, carded or combed","Italy","","","19147.0","121209.0","15262.35"
"1999","22030000","Beer made from malt","Netherlands","7595.0","Lit.","14385.0","120632.0","15189.69"
"1999","12102000","Hop cones, ground, powdered or in pellets; lupulin","United States","","","5900.0","119552.0","15053.7"
"1999","08045000","Guavas, mangoes and mangosteens, fresh or dried","Saudi Arabia","","","24750.0","116975.0","14729.21"
"1999","09083000","Cardamoms","Djibouti","","","5000.0","114802.0","14455.6"
"1999","09101000","Ginger","Saudi Arabia","","","11000.0","114686.0","14440.99"
"1999","01060000","Other live animals, nes","Djibouti","44.0","No.","18089.0","111303.0","14015.01"
"1999","41090000","Patent leather and patent laminated leather; metallized leather","Czechoslovakia","","","293.0","110271.0","13885.06"
"1999","07032000","Garlic, fresh or chilled","Yemen","","","19880.0","106655.0","13429.74"
"1999","68022100","Marble, travertine, alabaster, cut/sawn, with flat/even surface","United States","","","10000.0","105179.0","13243.89"
"1999","10059000","Maize (excl. Seed)","Yemen","","","49800.0","98548.0","12408.93"
"1999","52082900","Bleached woven cotton fabrics, nes, with >=85% cotton","United Germany","","","5785.0","97750.0","12308.45"
"1999","22021000","Waters (incl. Mineral and aerated), with added sugar, sweetener, etc","Yemen","14410.0","Lit.","25872.0","89750.0","11301.11"
"1999","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Romania","","","299.0","84581.0","10650.24"
"1999","19059090","--- other bread ,rice paper ,cakes ,etc ,nes","United Arab Emirates","","","10895.0","83230.0","10480.12"
"1999","39231000","Boxes, cases, crates and similar articles of plastics","Djibouti","","","4800.0","82022.0","10328.02"
"1999","57011000","Carpets and other textile floor coverings, of wool..., knotted","Hong Kong","3036.0","Mt.sq.","5211.0","81180.0","10221.99"
"1999","97050000","Collections and collector's pieces of zoological... Interest","Israel","","","4232.0","79962.0","10068.63"
"1999","09093000","Seeds of cumin","Djibouti","","","9875.0","79840.0","10053.26"
"1999","68022100","Marble, travertine, alabaster, cut/sawn, with flat/even surface","Saudi Arabia","","","19192.0","78754.0","9916.52"
"1999","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","Japan","","","15.0","78402.0","9872.19"
"1999","07133300","Dried kidney beans, incl. White pea beans, shelled","Greece","","","19960.0","77940.0","9814.02"
"1999","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Israel","","","4860.0","77252.0","9727.39"
"1999","78020000","Lead waste and scrap","Belgium","","","14000.0","74622.0","9396.22"
"1999","02041000","Fresh or chilled lamb carcasses and half carcasses","United Arab Emirates","","","4000.0","72701.0","9154.34"
"1999","05111000","Bovine semen","Italy","","","14.0","72006.0","9066.82"
"1999","09083000","Cardamoms","Israel","","","2999.0","70799.0","8914.84"
"1999","41061900","Goat or kid skin leather, (excl. Further prepared)","Great Britain","","","253.0","66733.0","8402.86"
"1999","41090000","Patent leather and patent laminated leather; metallized leather","Taiwan Province of China","","","290.0","66033.0","8314.72"
"1999","10019000","Spelt, common wheat and meslin","Djibouti","","","20000.0","65634.0","8264.48"
"1999","22041000","Champagne and sparkling wine","Djibouti","3888.0","Lit.","6700.0","64929.0","8175.71"
"1999","61044200","Dresses of cotton, knitted or crocheted","Italy","36660.0","No.","7767.0","64529.0","8125.34"
"1999","42031000","Articles of apparel of leather","Zambia","","","163.0","61493.0","7743.05"
"1999","09041200","Pepper, crushed or ground","Israel","","","1700.0","61241.0","7711.32"
"1999","07132000","Dried chickpeas, shelled","Israel","","","15068.0","61085.0","7691.68"
"1999","08059000","Citrus fruit, fresh or dried, nes","Djibouti","","","43352.0","59656.0","7511.74"
