"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2012","01","1000 100","26159000","Niobium, tantalum and vanadium ores and concentrates","Hong Kong","","","30988.07","30121.07","21068622.31","1179284.34029644","0.0","0.0"
"2012","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","237030.0","234000.0","20546217.52","1150043.52050869","0.0","0.0"
"2012","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","32697.5","32185.6","20410733.41","1142460.0019031","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","210259.0","207600.0","20165270.66","1128720.59488626","0.0","0.0"
"2012","01","1071 100","01029010","---OX","Egypt","2061.0","UN","737000.0","737000.0","19893596.39","1113514.0375918","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","201706.0","199200.0","17856717.27","999502.802592692","0.0","0.0"
"2012","01","1000 100","01029010","---OX","Djibouti","2057.0","UN","720635.0","720635.0","17202196.64","962866.998029733","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Jordan","","","758514.0","757000.0","16995178.05","951279.444854917","0.0","0.0"
"2012","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Germany","15421479.0","UN","67578.05","53573.05","16903414.68","946143.12869425","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","189603.0","187200.0","16866699.71","944088.063653054","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","191970.0","189600.0","16535945.46","925574.593632456","0.0","0.0"
"2012","01","1000 100","01029010","---OX","Sudan","2369.0","UN","488800.0","488800.0","16510269.72","924137.432831811","0.0","0.0"
"2012","01","1071 100","01061910","---Camels","Egypt","2101.0","UN","839360.0","839360.0","16470193.77","921894.242006985","0.0","0.0"
"2012","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","41437449.0","UN","48793.35","44007.0","16436120.9","919987.06452624","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Egypt","","","691380.0","690000.0","16427889.25","919526.310339423","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Yemen","","","767979.0","766500.0","16165427.9","904835.432339244","0.0","0.0"
"2012","01","1071 100","07019000","Other potatoes, fresh or chilled","Somalia","","","3195663.0","3165417.0","15942553.15","892360.354536092","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","185715.0","183600.0","15860782.82","887783.383709475","0.0","0.0"
"2012","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","145800.0","144000.0","15771709.41","882797.634000537","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","1122084.0","1119000.0","13292494.76","744027.335214043","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","India","","","939108.0","934000.0","13157387.57","736464.914136665","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Kingdom","","","1077342.0","1075000.0","13045286.62","730190.232625828","0.0","0.0"
"2012","01","1000 100","06031900","--Other cut flowers","Netherlands","4058030.0","","149794.0","133698.0","12947949.42","724741.929742074","0.0","0.0"
"2012","01","1000 100","07099000","Other vegetables, fresh or chilled, nes","United Kingdom","","","25052.55","21113.92","12871830.7","720481.299256672","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Australia","","","147000.0","145200.0","12511962.84","700338.238850081","0.0","0.0"
"2012","01","1000 100","07132000","Dried chickpeas, shelled","United Arab Emirates","","","889776.0","888000.0","12033110.16","673535.182697474","0.0","0.0"
"2012","01","1071 100","01041000","LIVE SHEEP","Saudi Arabia","9800.0","UN","261000.0","261000.0","10292355.23","576099.052368798","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","New Zealand","","","74146.0","73200.0","9817937.42","549544.231372022","0.0","0.0"
"2012","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","116736.0","115200.0","9779770.12","547407.874350708","0.0","0.0"
"2012","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","9233748.0","UN","38805.2","34253.2","9590373.89","536806.706183951","0.0","0.0"
"2012","01","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","Saudi Arabia","","","101879.0","101134.0","9286122.13","519776.673047645","0.0","0.0"
"2012","01","1071 100","01029010","---OX","Djibouti","1117.0","UN","396840.0","396840.0","9265643.14","518630.392486119","0.0","0.0"
"2012","01","1000 100","09041100","Dried pepper (excl. crushed or ground)","Sudan","","","170343.0","169794.0","8792560.32","492150.295540032","0.0","0.0"
"2012","01","1000 100","01061910","---Camels","Egypt","920.0","UN","291500.0","291500.0","8702240.0","487094.751925488","0.0","0.0"
"2012","01","1000 100","09093000","Seeds of cumin","Turkey","","","380760.0","380000.0","8576810.9","480074.047331184","0.0","0.0"
"2012","01","1000 100","02023000","Frozen boneless bovine meat","Egypt","","","130249.45","126095.95","8457203.16","473379.184578184","0.0","0.0"
"2012","01","1071 100","01041000","LIVE SHEEP","United Arab Emirates","7500.0","UN","187500.0","187500.0","8224405.87","460348.707572094","0.0","0.0"
"2012","01","1000 101","12074000","Sesamum seeds","Turkey","","","380912.0","380000.0","8118366.55","454413.316653233","0.0","0.0"
"2012","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","10913.5","10441.5","7984031.54","446894.117186101","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Kenya","","","1157725.0","1156440.0","7939879.61","444422.779531614","0.0","0.0"
"2012","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Germany","7151174.0","UN","30213.0","25799.0","7894785.53","441898.706452624","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Russian Federation","","","97280.0","96000.0","7738628.53","433158.054025613","0.0","0.0"
"2012","01","1000 100","71031000","Precious (excl. diamonds) or semi-precious stones, unworked","India","","","1034.39","931.98","7705936.18","431328.149068601","0.0","0.0"
"2012","01","1000 100","54082200","Dyed woven fabrics, >=85% artificial filaments","Turkey","","M","65025.72","63218.0","7688828.48","430370.571377396","0.0","0.0"
"2012","01","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Indonesia","","","499132.0","498000.0","7688068.14","430328.012493283","0.0","0.0"
"2012","01","1071 100","06031900","--Other cut flowers","Netherlands","3316912.0","","129214.0","120069.0","7404071.59","414431.734170697","0.0","0.0"
"2012","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Belgium","6205734.0","UN","20625.0","17693.0","7013949.82","392595.256806377","0.0","0.0"
"2012","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","73080.0","72000.0","6655142.16","372511.539494895","0.0","0.0"
"2012","01","1000 100","07132000","Dried chickpeas, shelled","Egypt","","","480960.0","480000.0","6648136.2","372119.391456206","0.0","0.0"
"2012","01","1071 100","06031100","--Roses","Norway","3284470.0","","91405.5","83446.5","6460177.4","361598.681264553","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","58639.75","57900.0","6453228.66","361209.736029017","0.0","0.0"
"2012","01","1071 100","01041000","LIVE SHEEP","Djibouti","5962.0","UN","181170.0","181170.0","6372892.62","356713.047420742","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","473946.0","473000.0","6310556.91","353223.900120903","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Lebanon","","","285570.0","285000.0","6293369.43","352261.856864589","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Netherlands","","","58050.0","57600.0","6243633.97","349477.989544152","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","55350.0","54000.0","6023462.4","337154.218162278","0.0","0.0"
"2012","01","1000 100","61152900","-Other panty hose and tights: of other textile materials","Germany","","","27725.0","25860.0","5926338.57","331717.858342289","0.0","0.0"
"2012","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","United States","4204300.0","UN","19989.0","16560.0","5858969.11","327946.954482357","0.0","0.0"
"2012","01","1000 100","06031100","--Roses","Netherlands","2348230.0","","123400.5","112417.0","5717848.45","320047.938496328","0.0","0.0"
"2012","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","France","4824600.0","UN","25516.0","19950.0","5673603.51","317571.394747448","0.0","0.0"
"2012","01","1071 100","06031100","--Roses","Saudi Arabia","2518388.0","","151152.0","139019.24","5513075.57","308586.085549884","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","United Arab Emirates","","","247494.0","247000.0","5467303.01","306024.035576751","0.0","0.0"
"2012","01","1000 100","04090000","Natural honey","Norway","","","84825.0","80295.0","5416814.21","303198.001186638","0.0","0.0"
"2012","01","1000 100","61178000","Other clothing accessories, knitted or crocheted, nes","Sudan","","UN","9983.0","9968.0","5410378.45","302837.769232491","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Kingdom","","","37681.0","37200.0","5285756.22","295862.227968834","0.0","0.0"
"2012","01","1000 100","14011000","Bamboos","Sudan","","","1961712.0","1961712.0","5217129.06","292020.926249328","0.0","0.0"
"2012","01","1000 100","52052300","Combed single cotton yarn, with >=85% cotton, nprs, >43mn but <=52mn","Turkey","","","95627.0","93260.2","5160958.96","288876.889665055","0.0","0.0"
"2012","01","1071 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","72900.0","72000.0","5140660.52","287740.71511732","0.0","0.0"
"2012","01","1071 100","01061910","---Camels","Somalia","690.0","UN","329000.0","329000.0","4994835.06","279578.355051048","0.0","0.0"
"2012","01","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","United Arab Emirates","","","56130.0","56050.0","4882257.32","273276.985939459","0.0","0.0"
"2012","01","1000 100","01061910","---Camels","Sudan","535.0","UN","171200.0","171200.0","4657251.2","260682.607916891","0.0","0.0"
"2012","01","1000 101","63041900","Bedspreads (excl. knitted or crocheted)","Italy","","M2","53815.0","52330.0","4585282.05","256654.243350349","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","379733.15","378975.2","4559583.78","255215.821466953","0.0","0.0"
"2012","01","1071 100","12074000","Sesamum seeds","Turkey","","","190000.0","189620.0","4298658.0","240610.894680279","0.0","0.0"
"2012","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","China","","","64606.0","64000.0","4288586.08","240047.134157263","0.0","0.0"
"2012","01","1000 100","01041000","LIVE SHEEP","Djibouti","9725.0","UN","108250.0","108250.0","4176822.57","233791.340341214","0.0","0.0"
"2012","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Tunisia","","","45960.0","45000.0","4149479.83","232260.871731148","0.0","0.0"
"2012","01","1000 100","12079900","Other oil seeds and oleaginous fruits, nes","United States","","","328585.0","328000.0","4063740.6","227461.747716282","0.0","0.0"
"2012","01","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","Bahrain","","","58000.0","56840.0","4051269.53","226763.698392441","0.0","0.0"
"2012","01","1000 100","07020000","Tomatoes fresh or chilled","United Arab Emirates","","","244600.0","207529.5","3872597.72","216762.813451549","0.0","0.0"
"2012","01","1000 100","61153000","-Other women's full-length or knee-length hosiers, measuring per single yarn<=67 dtx","Germany","","","15200.0","13988.0","3800759.45","212741.774695504","0.0","0.0"
"2012","01","1000 101","12040000","Linseed","China","","","380912.0","380000.0","3708891.2","207599.588035107","0.0","0.0"
"2012","01","1000 100","07132000","Dried chickpeas, shelled","Jordan","","","247494.0","247000.0","3640414.96","203766.733834856","0.0","0.0"
"2012","01","1000 100","07132000","Dried chickpeas, shelled","Saudi Arabia","","","235442.2","234010.0","3561230.71","199334.514933727","0.0","0.0"
"2012","01","1000 100","71031000","Precious (excl. diamonds) or semi-precious stones, unworked","United States","","","205.61","193.5","3528630.36","197509.759537883","0.0","0.0"
"2012","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sudan","","","49292.2","48720.0","3431901.62","192095.514284435","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Angola","","","375456.0","374000.0","3403261.1","190492.404397277","0.0","0.0"
"2012","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","2436900.0","UN","11356.0","9485.0","3395425.81","190053.835863335","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Kuwait","","","152304.0","152000.0","3352315.27","187640.788442594","0.0","0.0"
"2012","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","3933.0","3622.2","3335691.56","186710.301361275","0.0","0.0"
"2012","01","1000 100","09093000","Seeds of cumin","Sudan","","","92678.0","92060.0","3285772.82","183916.175219416","0.0","0.0"
"2012","01","1000 100","19059020","---Fresh Injera","United Arab Emirates","","","122853.0","116816.0","3252852.7","182073.521180369","0.0","0.0"
"2012","01","1000 100","64061000","UPPERS AND PARTS THEREOF (EXCL. STIFFENERS)","Germany","","2UN","3672.0","3422.0","3134947.94","175473.980162995","0.0","0.0"
"2012","01","1000 100","52093900","Dyed woven cotton fabrics, with >=85% cotton, >=200g/m2, nes","Turkey","","M","27227.73","25547.0","3107374.17","173930.579997313","0.0","0.0"
"2012","01","1000 100","12101000","Hop cones (excl. ground, powdered or pellets), fresh or dried","Sudan","","","118210.0","117880.0","3078518.05","172315.402225506","0.0","0.0"
"2012","01","1000 100","07031000","Onions and shallots, fresh or chilled","Djibouti","","","853275.0","842771.0","3040580.15","170191.885523016","0.0","0.0"
"2012","01","1000 100","07020000","Tomatoes fresh or chilled","Djibouti","","","829910.0","701130.0","3006440.82","168280.988044062","0.0","0.0"
"2012","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","3888.4","3621.9","2993997.12","167584.47071467","0.0","0.0"
"2012","01","1000 100","12021000","Ground-nuts in shell, not roasted or otherwise cooked","Viet Nam","","","190380.0","190000.0","2977417.8","166656.468296615","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Japan","","","114228.0","114000.0","2881013.7","161260.39427727","0.0","0.0"
"2012","01","1000 100","07129090","---Other vegetables","China","","","5490.0","4704.3","2865279.24","160379.681622783","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Bulgaria","","","230460.0","230000.0","2841501.65","159048.766903994","0.0","0.0"
"2012","01","1071 100","07132000","Dried chickpeas, shelled","Pakistan","","","240480.0","240000.0","2840683.68","159002.982267598","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","United States","","","96520.0","95000.0","2797286.98","156573.917472685","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Greece","","","114760.0","114000.0","2788015.92","156054.983879635","0.0","0.0"
"2012","01","1071 100","44072900","OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 1 TO CH44 SAWN LENGTHWSE>6MM NES","Sudan","3335.0","M3","1167250.0","1167250.0","2774758.96","155312.945548988","0.0","0.0"
"2012","01","1000 101","64051000","FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Italy","11111.0","2UN","11300.0","10300.0","2708475.13","151602.808190041","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","South Africa","","","19456.0","19200.0","2694466.84","150818.715296436","0.0","0.0"
"2012","01","1071 100","06031200","--carnetions","Netherlands","1171660.0","STM","53345.0","50200.0","2637535.57","147632.073370052","0.0","0.0"
"2012","01","1071 100","07020000","Tomatoes fresh or chilled","Somalia","","","500100.0","418376.0","2622757.97","146804.91951012","0.0","0.0"
"2012","01","1000 100","07011000","Seed potatoes","Djibouti","","","690875.0","676116.0","2590448.54","144996.447922264","0.0","0.0"
"2012","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Thailand","","","1883.0","1767.5","2556396.31","143090.425734372","0.0","0.0"
"2012","01","1000 100","16025000","Preparations of meat of bovine animals","Hong Kong","","","56301.4","53989.0","2527745.8","141486.75667204","0.0","0.0"
"2012","01","1000 101","52081900","Unbleached woven cotton fabrics, nes, with >=85% cotton","Italy","","M","42874.0","42364.0","2505672.0","140251.209027405","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Mexico","","","18240.0","18000.0","2491459.2","139455.668995164","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sweden","","","18240.0","18000.0","2491459.2","139455.668995164","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","India","","","114228.0","114000.0","2487411.39","139229.098938743","0.0","0.0"
"2012","01","1000 100","22087000","Liqueurs and cordials","Sudan","83048.0","LTR","101527.0","97996.4","2434530.96","136269.196668458","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Italy","","","172879.5","172500.0","2432531.7","136157.291106932","0.0","0.0"
"2012","01","1000 100","25151200","Marble and travertine merely cut into a square or rectangular shape","China","","","230201.0","230201.0","2401118.39","134398.97848379","0.0","0.0"
"2012","01","1071 100","06031100","--Roses","United Arab Emirates","1054166.0","","64590.0","59018.48","2380507.86","133245.335169264","0.0","0.0"
"2012","01","1000 100","08051000","Oranges, fresh or dried","Djibouti","","","300937.0","294824.0","2305590.38","129051.942280136","0.0","0.0"
"2012","01","1000 100","52052400","Combed single cotton yarn, with >=85% cotton, nprs, >52mn but <=80mn","Turkey","","","47257.5","46049.7","2301512.09","128823.666151711","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China","","","19456.0","19200.0","2274603.9","127317.520822139","0.0","0.0"
"2012","01","1000 100","12079900","Other oil seeds and oleaginous fruits, nes","Italy","","","172828.0","172471.0","2202915.77","123304.885926025","0.0","0.0"
"2012","01","1071 100","20089900","Other fruit, etc, prepared or preserved, nes","United Arab Emirates","","","4425.87","2281.25","2189835.74","122572.750985133","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","19200.0","19200.0","2177719.82","121894.580646606","0.0","0.0"
"2012","01","1000 100","07133200","Dried adzuki beans, shelled","Djibouti","","","247463.0","244334.0","2137158.69","119624.232603439","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Mexico","","","76152.0","76000.0","2118995.52","118607.576571736","0.0","0.0"
"2012","01","1000 100","07099000","Other vegetables, fresh or chilled, nes","United Arab Emirates","","","144330.0","112945.0","2090329.72","117003.051674727","0.0","0.0"
"2012","01","1000 100","07099000","Other vegetables, fresh or chilled, nes","China","","","3992.0","3393.2","2067631.55","115732.555861544","0.0","0.0"
"2012","01","1000 100","02023000","Frozen boneless bovine meat","Angola","","","28775.2","28000.0","2049650.4","114726.088124664","0.0","0.0"
"2012","01","1000 100","12074000","Sesamum seeds","Swaziland","","","95000.0","94810.0","2008452.71","112420.109596095","0.0","0.0"
"2012","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Germany","","","162151.6","161808.0","1994233.87","111624.231483969","0.0","0.0"
"2012","01","1000 100","64035900","FOOTWEAR WITH LEATHER SOLES AND UPPERS, NOT COVERING THE ANKLE","United States","8058.0","2UN","11344.8","10539.0","1977707.56","110699.19622067","0.0","0.0"
"2012","01","1071 100","06031100","--Roses","Germany","896280.0","","37815.0","34238.0","1963084.98","109880.719371306","0.0","0.0"
"2012","01","1000 100","52052100","Combed single cotton yarn, with >=85% cotton, nprs, <=14mn","Turkey","","","37400.0","36149.15","1960717.23","109748.188138098","0.0","0.0"
"2012","01","1000 100","07101000","Potatoes, frozen","Djibouti","","","600650.0","597950.0","1937642.35","108456.606551137","0.0","0.0"
"2012","01","1000 100","07099000","Other vegetables, fresh or chilled, nes","Israel","","","3672.0","3121.2","1902241.01","106475.069966864","0.0","0.0"
"2012","01","1000 100","07132000","Dried chickpeas, shelled","Djibouti","","","129615.0","129250.0","1792946.76","100357.48925309","0.0","0.0"
"2012","01","1071 100","10070000","Grain sorghum","Saudi Arabia","","","370000.0","369400.0","1742265.99","97520.7096319183","0.0","0.0"
"2012","01","1000 100","20093100","JUICE OF ANY OTHER SINGLE CITRUS FRUIT: OF A BRIX VALUE NOT EXCEEDING 20","Netherlands","","LTR","106800.0","93600.0","1738957.57","97335.525814974","0.0","0.0"
"2012","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","India","","","132000.0","131736.0","1735839.66","97161.0055077915","0.0","0.0"
"2012","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Indonesia","","","1185.0","1116.0","1714597.09","95971.9847080423","0.0","0.0"
"2012","01","1000 505","42032900","PROTECTIVE GLOVES, MITTENS AND MITTS FOR TRADES, NES, OF LEATHER","United States","","2UN","6450.0","6172.0","1699597.31","95132.39465789","0.0","0.0"
"2012","01","1000 100","09101000","Ginger","Saudi Arabia","","","52751.5","52620.0","1690142.69","94603.1865708401","0.0","0.0"
"2012","01","1000 101","52051100","Uncombed single cotton yarn, with >=85% cotton, nprs, <=14mn","China","","","36781.0","35509.0","1682815.71","94193.0699220849","0.0","0.0"
"2012","01","1071 100","01041000","LIVE SHEEP","Somalia","1916.0","UN","80160.0","80160.0","1674121.09","93706.4016881605","0.0","0.0"
"2012","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","128225.0","126540.0","1665532.85","93225.6879142038","0.0","0.0"
"2012","01","1000 100","15219020","---Bee Wax","United Kingdom","","","16706.0","16500.0","1657338.69","92767.0321735626","0.0","0.0"
"2012","01","1000 100","62059000","MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES","Germany","19794.0","UN","8400.0","7612.0","1624152.58","90909.4897456565","0.0","0.0"
"2012","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Philippines","","","2461.3","2260.8","1607113.31","89955.742320437","0.0","0.0"
"2012","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","China","","","19456.0","19200.0","1592970.75","89164.133866201","0.0","0.0"
"2012","01","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Turkey","","","4806.0","4646.0","1588672.98","88923.5726759807","0.0","0.0"
"2012","01","1000 100","64061000","UPPERS AND PARTS THEREOF (EXCL. STIFFENERS)","Sudan","","2UN","7134.0","6642.0","1581663.1","88531.2052212072","0.0","0.0"
"2012","01","1000 100","08101000","Strawberries, fresh","United Arab Emirates","","","66680.0","48848.0","1553149.73","86935.2123634247","0.0","0.0"
"2012","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Italy","1367825.0","UN","5712.0","4710.0","1542370.65","86331.8696265449","0.0","0.0"
