"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2008","01","1000 100","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Italy","","","25383.0","24696.0","2429626.6","250807.932116607","0.0","0.0"
"2008","01","1000 100","30039090","--- OTHER MEDICAMENTS WITH..>=2 CONSTITUENTS,NOT FRS,NES(EXC.ANAESTHETICS)","United Republic of Tanzania","","LTR","5634.0","5522.0","2422259.6","250047.44404988","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Turkey","","","414966.0","414000.0","2393828.49","247112.528904121","0.0","0.0"
"2008","01","1071 100","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","6423000.0","6423000.0","2388563.21","246568.999298043","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Germany","","","391184.0","390404.0","2357809.11","243394.284210092","0.0","0.0"
"2008","01","1071 100","12074000","Sesamum seeds","Yemen","","","229990.0","229487.8","2329529.61","240475.019613511","0.0","0.0"
"2008","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","365778.0","365000.0","2280953.14","235460.519035428","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Italy","","","345759.0","345000.0","2230249.02","230226.383268643","0.0","0.0"
"2008","01","1000 100","07082000","Beans, fresh or chilled","Egypt","","","440880.0","440000.0","2167104.28","223708.01469981","0.0","0.0"
"2008","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","91200.0","90000.0","2159778.65","222951.797216946","0.0","0.0"
"2008","01","1000 100","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","77100.0","77100.0","2119082.13","218750.736022793","0.0","0.0"
"2008","01","1071 100","06031000","Fresh cut flowers and buds","Germany","1151660.0","STM","42503.0","39217.0","2068119.83","213489.948591956","0.0","0.0"
"2008","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Netherlands","","","54675.0","54000.0","1944459.79","200724.645924519","0.0","0.0"
"2008","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sudan","","","100876.25","99960.0","1900855.08","196223.375175489","0.0","0.0"
"2008","01","1000 505","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Germany","","M2","41063.0","36183.0","1892260.25","195336.139441738","0.0","0.0"
"2008","01","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","Italy","","","43970.0","43445.0","1857806.61","191779.524527211","0.0","0.0"
"2008","01","1000 100","14049000","Vegetable products, nes","United Kingdom","","","21646.0","5687.47","1852663.5","191248.606408457","0.0","0.0"
"2008","01","1000 100","07102900","Leguminous vegetables, shelled or unshelled, frozen, nes","United Arab Emirates","","","345736.0","345000.0","1838908.19","189828.659468164","0.0","0.0"
"2008","01","1000 505","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","United Kingdom","","","6175.0","5929.0","1819950.67","187871.693575027","0.0","0.0"
"2008","01","1000 100","12074000","Sesamum seeds","Iran, Islamic Republic of","","","133000.0","132734.0","1800983.22","185913.702617888","0.0","0.0"
"2008","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Sudan","","","395009.0","393300.0","1799775.43","185789.023660088","0.0","0.0"
"2008","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","2628500.0","UN","14053.0","12604.0","1779198.44","183664.881493104","0.0","0.0"
"2008","01","1071 100","09011200","Decaffeinated coffee, not roasted","Sudan","","","83229.75","82200.0","1762128.74","181902.793376827","0.0","0.0"
"2008","01","1000 505","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","62230.0","62230.0","1735525.67","179156.584978115","0.0","0.0"
"2008","01","1000 505","41062200","TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST)","Italy","","","13177.0","11931.0","1729357.57","178519.85816335","0.0","0.0"
"2008","01","1000 100","72181000","Ingots and other primary forms, of stainless steel","India","","","131220.0","118020.0","1700142.41","175504.006317615","0.0","0.0"
"2008","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Jordan","","","264176.0","263560.0","1661719.56","171537.653811215","0.0","0.0"
"2008","01","1000 100","07134000","Dried lentils, shelled","Pakistan","","","269632.0","269093.0","1602168.27","165390.233504005","0.0","0.0"
"2008","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Cyprus","","","308616.0","308000.0","1576012.9","162690.240730036","0.0","0.0"
"2008","01","1000 100","12099900","Other seeds, fruit and spores, of a kind used for sowing, nes","Greece","","","114288.0","114000.0","1567813.72","161843.847551408","0.0","0.0"
"2008","01","1000 100","62046900","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF OTHER TEXTILES, NES","Sudan","13136.0","UN","16611.0","15517.0","1522385.13","157154.299487984","0.0","0.0"
"2008","01","1000 100","07011000","Seed potatoes","Djibouti","","","760850.0","745943.0","1510205.62","155897.020810967","0.0","0.0"
"2008","01","1000 100","72142000","IRON/STEEL BARS & RODS,HOTROLLED,TWISTED/WITH DEFORMTNS FROM ROLLING PROC.","Sudan","","","200000.0","200000.0","1507374.0","155604.715500867","0.0","0.0"
"2008","01","1071 100","14049000","Vegetable products, nes","Kenya","","","5211.0","4632.0","1506667.68","155531.802791312","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Kingdom","","","230506.0","230000.0","1486939.34","153495.265917912","0.0","0.0"
"2008","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","2395.0","2247.0","1419316.25","146514.601742506","0.0","0.0"
"2008","01","1000 100","64061000","UPPERS AND PARTS THEREOF (EXCL. STIFFENERS)","Germany","","2UN","1363.0","1186.0","1352759.2","139643.983813692","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Bulgaria","","","230460.0","230000.0","1337378.12","138056.210256834","0.0","0.0"
"2008","01","1071 100","06031000","Fresh cut flowers and buds","United Kingdom","808645.0","STM","25583.0","23812.0","1317424.59","135996.427244199","0.0","0.0"
"2008","01","1000 100","07133100","Dried beans, shelled","Morocco","","","230460.0","230000.0","1314480.7","135692.532413907","0.0","0.0"
"2008","01","1000 100","07082000","Beans, fresh or chilled","United Arab Emirates","","","200800.0","200000.0","1301146.0","134316.004624659","0.0","0.0"
"2008","01","1071 100","01061900","--OTHER","United Arab Emirates","475.0","UN","175000.0","175000.0","1297660.78","133956.228838054","0.0","0.0"
"2008","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Germany","","","3140.0","3130.0","1291611.29","133331.74601536","0.0","0.0"
"2008","01","1000 100","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Italy","","","22050.0","21570.0","1282673.54","132409.110991824","0.0","0.0"
"2008","01","1000 100","12074000","Sesamum seeds","Egypt","","","95190.0","95000.0","1281557.12","132293.864068049","0.0","0.0"
"2008","01","1000 100","09101000","Ginger","Sudan","","","230741.0","229070.0","1277564.35","131881.694400859","0.0","0.0"
"2008","01","1000 100","09101000","Ginger","Saudi Arabia","","","227525.8","227027.5","1270191.34","131120.585927822","0.0","0.0"
"2008","01","1071 100","09101000","Ginger","Sudan","","","224558.93","223502.93","1245538.54","128575.701957222","0.0","0.0"
"2008","01","1000 100","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Turkey","","","14660.0","14415.0","1225334.79","126490.088983401","0.0","0.0"
"2008","01","1000 100","52021000","Yarn waste of cotton","Indonesia","","","100000.0","100000.0","1219115.25","125848.052068709","0.0","0.0"
"2008","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Russian Federation","","","36450.0","36000.0","1217072.52","125637.18308696","0.0","0.0"
"2008","01","1000 100","07020000","Tomatoes fresh or chilled","Djibouti","","","582600.0","481640.0","1216563.98","125584.687009662","0.0","0.0"
"2008","01","1000 100","07031000","Onions and shallots, fresh or chilled","Djibouti","","","664205.0","601088.0","1203565.97","124242.915393509","0.0","0.0"
"2008","01","1000 100","12074000","Sesamum seeds","Taiwan, Province of China","","","95190.0","95000.0","1200521.41","123928.628499463","0.0","0.0"
"2008","01","1071 100","10070000","Grain sorghum","Saudi Arabia","","","514800.0","514800.0","1196406.51","123503.85147411","0.0","0.0"
"2008","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Germany","","","90720.0","90000.0","1177938.45","121597.412048889","0.0","0.0"
"2008","01","1000 100","01029000","LIVE BOVINE ANIMALS, OTHER THAN CATTLE AND BUFFALO","United Arab Emirates","500.0","UN","100000.0","100000.0","1161737.5","119925.00412916","0.0","0.0"
"2008","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","36480.0","36000.0","1157870.11","119525.777314394","0.0","0.0"
"2008","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Israel","","","36450.0","36000.0","1144485.68","118144.115946816","0.0","0.0"
"2008","01","1000 100","12074000","Sesamum seeds","Netherlands","","","75960.0","75960.0","1118833.56","115496.073168717","0.0","0.0"
"2008","01","1000 505","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","China","","","35862.0","35164.0","1113873.91","114984.093442894","0.0","0.0"
"2008","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","1886300.0","UN","1288.0","966.0","1104783.68","114045.718060946","0.0","0.0"
"2008","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Djibouti","","","36576.0","36000.0","1094077.9","112940.571062846","0.0","0.0"
"2008","01","1000 100","20055900","Beans, unshelled, preserved other than by vinegar, etc, not frozen","Yemen","","","154000.0","154000.0","1087699.53","112282.138285573","0.0","0.0"
"2008","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","1059700.0","UN","4887.0","4344.0","1071728.32","110633.446197044","0.0","0.0"
"2008","01","1071 100","07102200","Shelled or unshelled beans, frozen","Sudan","","","211161.99","210380.0","1028307.29","106151.136551325","0.0","0.0"
"2008","01","1000 100","14049000","Vegetable products, nes","Kenya","","","3438.0","3042.0","989753.58","102171.275497564","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Czech Republic","","","159635.0","159316.0","975926.29","100743.89813362","0.0","0.0"
"2008","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","30390.0","30000.0","966689.77","99790.4213807911","0.0","0.0"
"2008","01","1000 100","07102200","Shelled or unshelled beans, frozen","Indonesia","","","220440.0","220000.0","900578.8","92965.8518457346","0.0","0.0"
"2008","01","1000 100","64039900","FOOTWEAR WITH RUBBER... SOLES, LEATHER UPPERS, NOT COVERING THE ANKLE","Sudan","8928.0","2UN","14880.0","14136.0","898774.52","92779.5978198035","0.0","0.0"
"2008","01","1000 505","41041900","TANNED/CRUST HIDES&SKINS OF BOVINE...IN THE WET STATE...(EXCLUDING 410411","Italy","","","8573.0","8277.0","898020.33","92701.7435378644","0.0","0.0"
"2008","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China","","","36465.0","36000.0","868283.76","89632.0670575605","0.0","0.0"
"2008","01","1071 100","01029000","LIVE BOVINE ANIMALS, OTHER THAN CATTLE AND BUFFALO","Sudan","414.0","UN","82800.0","82800.0","860778.75","88857.3323560988","0.0","0.0"
"2008","01","1000 505","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Hong Kong","","","9193.0","8879.0","837315.0","86435.192831778","0.0","0.0"
"2008","01","1000 100","07082000","Beans, fresh or chilled","Yemen","","","135000.0","134622.0","837026.98","86405.4608142704","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Georgia","","","138000.0","137724.0","833662.83","86058.1829630853","0.0","0.0"
"2008","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Democratic People's Rep. of","","","30375.0","30000.0","824521.94","85114.5779998348","0.0","0.0"
"2008","01","1000 100","13012000","Natural gum arabic","Guatemala","","","48624.0","48000.0","802949.76","82887.7033611363","0.0","0.0"
"2008","01","1000 100","15219090","--- OTHER BEESWAX , INSECT WAXES","Germany","","","19200.0","19000.0","795449.25","82113.4331901891","0.0","0.0"
"2008","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Denmark","","","1340.0","1254.0","789854.0","81535.8411099182","0.0","0.0"
"2008","01","1000 100","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Hong Kong","","","5038.0","4868.0","779296.04","80445.9534230737","0.0","0.0"
"2008","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Tunisia","","","30595.0","30000.0","774079.12","79907.4159715914","0.0","0.0"
"2008","01","1000 100","13021100","OPIUM","United Arab Emirates","","","59902.98","59700.0","749815.58","77402.7149227847","0.0","0.0"
"2008","01","1000 101","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","United Kingdom","","","2840.0","2665.0","748683.73","77285.8751754893","0.0","0.0"
"2008","01","1000 100","07132000","Dried chickpeas, shelled","Jordan","","","115230.0","115000.0","737391.61","76120.2008836403","0.0","0.0"
"2008","01","1000 100","15219090","--- OTHER BEESWAX , INSECT WAXES","Japan","","","17224.5","17000.0","727533.7","75102.5786605005","0.0","0.0"
"2008","01","1071 100","01029000","LIVE BOVINE ANIMALS, OTHER THAN CATTLE AND BUFFALO","Somalia","338.0","UN","67900.0","67900.0","722706.74","74604.296391114","0.0","0.0"
"2008","01","1000 100","27129000","Other paraffin wax... and similar products, nes","France","","","18100.0","18000.0","719270.46","74249.5726319267","0.0","0.0"
"2008","01","1071 100","07132000","Dried chickpeas, shelled","Israel","","","114000.0","113772.0","714472.51","73754.2850359237","0.0","0.0"
"2008","01","1000 101","52085900","Printed woven cotton fabrics, with >=85% cotton, nes","Turkey","","M","19059.0","18705.0","707605.21","73045.3805021059","0.0","0.0"
"2008","01","1000 100","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","Hong Kong","","","58255.0","57191.0","705211.07","72798.235816335","0.0","0.0"
"2008","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","126000.0","125748.0","702543.24","72522.8383846726","0.0","0.0"
