"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2007","01","1000 505","02045000","Fresh, chilled or frozen goat meat","United Arab Emirates","","","92300.0","92300.0","1821032.37","201270.19795086","0.0","0.0"
"2007","01","1000 100","14049000","Vegetable products, nes","United Kingdom","","","23118.64","6006.98","1731098.56","191330.234203168","0.0","0.0"
"2007","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Kingdom","","","72900.0","72000.0","1722037.63","190328.771953093","0.0","0.0"
"2007","01","1000 100","41062200","TANNED/CRUST HIDES/SKINS OF GOATS OR KIDS IN THE DRY STATE(CRUST)","China","","","43132.0","42249.0","1703969.42","188331.777136731","0.0","0.0"
"2007","01","1000 100","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Indonesia","","","16229.0","16087.0","1701254.58","188031.718558308","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","440880.0","440000.0","1689454.19","186727.476596262","0.0","0.0"
"2007","01","1071 100","01061900","--OTHER","United Arab Emirates","619.0","UN","264500.0","264500.0","1656311.1","183064.325740243","0.0","0.0"
"2007","01","1000 100","07011000","Seed potatoes","Djibouti","","","859916.0","830392.0","1616157.24","178626.307238304","0.0","0.0"
"2007","01","1000 100","01029000","LIVE BOVINE ANIMALS, OTHER THAN CATTLE AND BUFFALO","United Arab Emirates","961.0","UN","194700.0","194700.0","1602947.67","177166.315196127","0.0","0.0"
"2007","01","1000 100","01061100","MAMMALS :PRIMATES","Djibouti","1145.0","UN","572500.0","572500.0","1527020.1","168774.395702775","0.0","0.0"
"2007","01","1000 100","09101000","Ginger","Yemen","","","242560.0","236230.0","1525936.27","168654.605037744","0.0","0.0"
"2007","01","1000 505","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Malaysia","","","15261.0","14960.0","1517607.0","167734.009748334","0.0","0.0"
"2007","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","74176.0","73200.0","1498140.17","165582.431999293","0.0","0.0"
"2007","01","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","United Arab Emirates","","","47975.0","47500.0","1477336.44","163283.092940747","0.0","0.0"
"2007","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","France","2072600.0","UN","7474.0","6491.0","1477060.62","163252.607845088","0.0","0.0"
