"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2013","01","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","109350.0","108000.0","9058319.08","481822.920090851","0.0","0.0"
"2013","01","1071 100","12010000","Soya beans","Malaysia","","","921840.0","920000.0","8795300.28","467832.632805145","0.0","0.0"
"2013","01","1000 101","63041900","Bedspreads (excl. knitted or crocheted)","Italy","","M2","96144.5","93520.0","8413800.82","447540.216275445","0.0","0.0"
"2013","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","11336611.0","UN","46812.0","41021.0","8254552.98","439069.631544513","0.0","0.0"
"2013","01","1000 100","61069000","WOMEN'S OR GIRLS' BLOUSES ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED","Germany","285570.0","UN","29514.0","27195.4","8120153.34","431920.752549189","0.0","0.0"
"2013","01","1071 100","01061910","---Camels","Saudi Arabia","738.0","UN","295800.0","295800.0","7864718.25","418333.851947596","0.0","0.0"
"2013","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","16214.0","15724.5","7846367.14","417357.734267371","0.0","0.0"
"2013","01","1000 100","12074000","Sesamum seeds","Yemen","","","280560.0","280000.0","7801645.92","414978.958622561","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","88705.0","87600.0","7782417.47","413956.174169286","0.0","0.0"
"2013","01","1000 100","23064900","OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS ,NES","China","","","1813119.0","1809500.0","7671064.44","408033.172163978","0.0","0.0"
"2013","01","1071 100","06031100","--Roses","Saudi Arabia","2855505.0","","128692.33","113232.25","7667171.63","407826.108903676","0.0","0.0"
"2013","01","1000 505","64029900","FOOTWEAR, NES, NOT COVERING THE ANKLE, OF RUBBER OR PLASTICS","United States","44500.0","2UN","40881.0","22464.0","7409245.05","394106.682943176","0.0","0.0"
"2013","01","1071 100","25231000","Cement clinkers","Djibouti","","","4500000.0","4500000.0","7287935.43","387654.077903841","0.0","0.0"
"2013","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Belgium","6938326.0","UN","25167.0","23505.0","7214828.64","383765.439545534","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","601320.0","600000.0","7179276.0","381874.351732172","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","115409.0","114000.0","7077945.61","376484.466040074","0.0","0.0"
"2013","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","13739.0","13391.8","7059922.31","375525.784969229","0.0","0.0"
"2013","01","1000 100","62069000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES, NES","Germany","75626.0","UN","31127.0","28851.0","6875571.14","365719.923830192","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","94818.0","93600.0","6758073.64","359470.090052712","0.0","0.0"
"2013","01","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Saudi Arabia","","","71855.0","71316.0","6733568.12","358166.611879724","0.0","0.0"
"2013","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","7586.0","7271.0","6643628.82","353382.632007277","0.0","0.0"
"2013","01","1000 100","12074000","Sesamum seeds","Japan","","","203846.8","203300.0","6315754.39","335942.595518109","0.0","0.0"
"2013","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","France","4049700.0","UN","25268.0","19452.0","6255406.48","332732.617379695","0.0","0.0"
"2013","01","1000 100","52071000","Cotton yarn (excl. sewing), put up for retail sale, with >=85% cotton","China","","","139302.9","134597.5","6149854.2","327118.164265084","0.0","0.0"
"2013","01","1071 100","06031100","--Roses","Norway","3290690.0","","98388.0","86581.6","6031996.86","320849.190163882","0.0","0.0"
"2013","01","1000 505","42032900","PROTECTIVE GLOVES, MITTENS AND MITTS FOR TRADES, NES, OF LEATHER","United States","","2UN","20355.0","19608.0","5961985.06","317125.178057564","0.0","0.0"
"2013","01","1000 100","01061910","---Camels","Egypt","400.0","UN","310000.0","310000.0","5879424.0","312733.655672044","0.0","0.0"
"2013","01","1000 100","07132000","Dried chickpeas, shelled","Sudan","","","455369.0","454400.0","5781643.22","307532.578018202","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Egypt","","","470825.0","470000.0","5753333.62","306026.756240658","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Israel","","","92228.0","91200.0","5693235.92","302830.087074005","0.0","0.0"
"2013","01","1000 100","06031900","--Other cut flowers","Netherlands","","","73293.4","64933.47","5437782.36","289242.20403083","0.0","0.0"
"2013","01","1000 100","04090000","Natural honey","Norway","","","73917.5","71997.5","5295416.12","281669.571970362","0.0","0.0"
"2013","01","1000 100","01061910","---Camels","Sudan","526.0","UN","168320.0","168320.0","5222929.13","277813.9015218","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Greece","","","96000.0","96000.0","5180244.5","275543.454556093","0.0","0.0"
"2013","01","1000 100","12074000","Sesamum seeds","India","","","190329.9","189950.0","5095384.43","271029.645055079","0.0","0.0"
"2013","01","1000 100","07129090","---Other vegetables","United Kingdom","","","9190.0","7812.05","5029470.7","267523.614236094","0.0","0.0"
"2013","01","1071 100","44072900","OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 1 TO CH44 SAWN LENGTHWSE>6MM NES","Sudan","6006.0","M3","2102100.0","2102100.0","4992911.0","265578.959686385","0.0","0.0"
"2013","01","1000 100","61178000","Other clothing accessories, knitted or crocheted, nes","Sudan","","UN","8788.0","8788.0","4849244.63","257937.172142701","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Spain","","","377884.4","377000.0","4720139.84","251069.932606741","0.0","0.0"
"2013","01","1000 100","12074000","Sesamum seeds","United States","","","114978.0","114000.0","4610690.48","245248.189105377","0.0","0.0"
"2013","01","1000 100","71031000","Precious (excl. diamonds) or semi-precious stones, unworked","India","","","1183.0","1095.44","4579758.51","243602.880303828","0.0","0.0"
"2013","01","1000 100","52052200","Combed single cotton yarn, with >=85% cotton, nprs, >14mn but <=43mn","Turkey","","","81577.0","79924.6","4488400.86","238743.456683741","0.0","0.0"
"2013","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","3001800.0","UN","13103.0","8966.0","4478916.39","238238.966282094","0.0","0.0"
"2013","01","1071 100","01029010","---OX","Yemen","461.0","UN","163440.0","163440.0","4467224.32","237617.050973133","0.0","0.0"
"2013","01","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","China","","","12723.0","12624.0","4435733.76","235942.030095585","0.0","0.0"
"2013","01","1000 100","07011000","Seed potatoes","Djibouti","","","1114980.0","1083475.0","4422324.08","235228.753038548","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Bulgaria","","","345690.0","345000.0","4417494.7","234971.87249004","0.0","0.0"
"2013","01","1000 100","61051000","MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED","Germany","45568.0","UN","14839.0","12553.5","4349477.8","231353.971521428","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Portugal","","","288576.0","288000.0","4305338.52","229006.149967287","0.0","0.0"
"2013","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","384768.0","384000.0","4276568.06","227475.814490348","0.0","0.0"
"2013","01","1000 100","71031000","Precious (excl. diamonds) or semi-precious stones, unworked","United States","","","228.78","211.35","4261545.1","226676.725123803","0.0","0.0"
"2013","01","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","54675.0","54000.0","4228780.12","224933.916308956","0.0","0.0"
"2013","01","1071 100","07135000","Dried broad beans and horse beans, shelled","Egypt","","","356782.6","356300.0","4183312.58","222515.443002963","0.0","0.0"
"2013","01","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","United Arab Emirates","","","45850.0","45850.0","4175392.15","222094.14577582","0.0","0.0"
"2013","01","1000 100","19059020","---Fresh Injera","United Arab Emirates","","","152372.0","144801.0","4096540.75","217899.944681145","0.0","0.0"
"2013","01","1000 100","07132000","Dried chickpeas, shelled","Saudi Arabia","","","302183.78","301785.0","4096361.59","217890.414944601","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Taiwan, Province of China","","","52896.0","52200.0","4064972.82","216220.808399955","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","72960.0","72000.0","4004353.65","212996.401614885","0.0","0.0"
"2013","01","1000 100","52103900","Dyed woven cotton fabrics, nes, with <85% cotton, =<200g/m2","Turkey","","M","34925.4","33622.0","4004228.77","212989.759097026","0.0","0.0"
"2013","01","1000 101","07139000","Dried leguminous vegetables, shelled, nes","India","","","230506.0","230000.0","4000413.69","212786.8303892","0.0","0.0"
"2013","01","1000 100","07031000","Onions and shallots, fresh or chilled","Djibouti","","","1217570.0","1204775.0","3953348.69","210283.386258584","0.0","0.0"
"2013","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","72960.0","72000.0","3944040.14","209788.253253972","0.0","0.0"
"2013","01","1000 101","07133300","Dried kidney beans, incl. white pea beans, shelled","Turkey","","","322708.4","322000.0","3931043.04","209096.921824884","0.0","0.0"
"2013","01","1071 100","01029010","---OX","United Arab Emirates","502.0","UN","158520.0","158520.0","3805802.74","202435.23917426","0.0","0.0"
"2013","01","1000 100","09101000","Ginger","Saudi Arabia","","","166364.0","166000.0","3788358.87","201507.378684156","0.0","0.0"
"2013","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","7885.0","7641.0","3706291.98","197142.141797118","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","72720.0","72000.0","3693963.78","196486.389966011","0.0","0.0"
"2013","01","1000 100","64051000","FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","France","1.0","2UN","2290.0","2000.0","3662672.86","194821.988180914","0.0","0.0"
"2013","01","1000 100","01041000","LIVE SHEEP","Djibouti","3237.0","UN","105513.0","105513.0","3609521.68","191994.812793549","0.0","0.0"
"2013","01","1071 100","10070000","Grain sorghum","Saudi Arabia","","","700000.0","698880.0","3605228.38","191766.446986984","0.0","0.0"
"2013","01","1000 100","41071100","LEATHER-FURTHER PREPARED...WHOLE HIDES AND SKINS :FULL GRAINS ,UNSPLIT","Italy","","","3486.0","3425.1","3587910.2","190845.272099616","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","59912.0","59400.0","3552954.56","188985.939436492","0.0","0.0"
"2013","01","1000 100","09101000","Ginger","India","","","144288.0","144000.0","3493092.96","185801.828713677","0.0","0.0"
"2013","01","1000 100","40170000","Hard rubber (eg. ebonite) in all forms; articles of hard rubber","Sudan","","","272374.0","272200.0","3403923.89","181058.818304158","0.0","0.0"
"2013","01","1000 100","44072900","OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 1 TO CH44 SAWN LENGTHWSE>6MM NES","Sudan","10699.0","M3","1388450.0","1388450.0","3322801.34","176743.812001","0.0","0.0"
"2013","01","1000 100","61044200","DRESSES OF COTTON, KNITTED OR CROCHETED","Sudan","38.0","UN","3578.0","3578.0","3290177.81","175008.527082303","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Romania","","","268740.0","268000.0","3267593.48","173807.239323195","0.0","0.0"
"2013","01","1000 101","12074000","Sesamum seeds","Israel","","","114273.6","114000.0","3255432.45","173160.379466067","0.0","0.0"
"2013","01","1000 100","12079900","Other oil seeds and oleaginous fruits, nes","United Kingdom","","","228228.0","227544.0","3211181.4","170806.612730783","0.0","0.0"
"2013","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","3769.0","3624.0","3201300.88","170281.05595183","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Somalia","","","375750.0","375000.0","3178053.75","169044.513061101","0.0","0.0"
"2013","01","1000 100","61071100","MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED","Germany","37188.0","UN","10373.0","9057.0","3172411.36","168744.387529854","0.0","0.0"
"2013","01","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Italy","","","6821.0","6592.0","3169921.63","168611.955787469","0.0","0.0"
"2013","01","1000 100","07020000","Tomatoes fresh or chilled","Djibouti","","","861340.0","708658.0","3117289.67","165812.398338307","0.0","0.0"
"2013","01","1000 101","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Tunisia","","","30800.0","30000.0","3064499.1","163004.404231892","0.0","0.0"
"2013","01","1000 100","12074000","Sesamum seeds","Saudi Arabia","","","114289.0","114120.0","3062035.49","162873.36184382","0.0","0.0"
"2013","01","1000 100","33059000","Preparations for use on the hair, nes","Sudan","","LTR","72850.0","55430.0","3031333.72","161240.297657991","0.0","0.0"
"2013","01","1000 100","12074000","Sesamum seeds","Greece","","","95315.0","94957.0","3019272.64","160598.754261945","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Viet Nam","","","240480.0","240000.0","3003761.28","159773.686310179","0.0","0.0"
"2013","01","1000 100","12010000","Soya beans","Viet Nam","","","335670.0","335000.0","2979185.58","158466.475178324","0.0","0.0"
"2013","01","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","38880.0","38400.0","2972637.74","158118.187669215","0.0","0.0"
"2013","01","1000 100","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","China","","M","55367.48","54242.48","2972543.33","158113.165887415","0.0","0.0"
"2013","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","216182.0","213315.0","2967870.42","157864.608166978","0.0","0.0"
"2013","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","54720.0","54000.0","2959969.41","157444.343913064","0.0","0.0"
"2013","01","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Turkey","","","350700.0","350000.0","2942932.66","156538.138626922","0.0","0.0"
"2013","01","1071 100","07020000","Tomatoes fresh or chilled","Somalia","","","515170.0","428903.0","2918029.33","155213.500460104","0.0","0.0"
"2013","01","1000 100","12040000","Linseed","Viet Nam","","","234468.0","234000.0","2855484.87","151886.685177207","0.0","0.0"
"2013","01","1000 101","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","230506.0","230000.0","2839061.35","151013.098334583","0.0","0.0"
"2013","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Egypt","","","230230.0","230000.0","2836272.14","150864.736889697","0.0","0.0"
"2013","01","1000 100","07132000","Dried chickpeas, shelled","Turkey","","","240480.0","240000.0","2822123.52","150112.154722581","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Haiti","","","235517.0","235000.0","2814189.62","149690.141009888","0.0","0.0"
"2013","01","1071 100","06031100","--Roses","United Arab Emirates","932740.0","","46773.41","41160.77","2813260.95","149640.743932213","0.0","0.0"
"2013","01","1000 100","07132000","Dried chickpeas, shelled","Jordan","","","208416.0","208000.0","2746679.48","146099.195217047","0.0","0.0"
"2013","01","1000 101","22087000","Liqueurs and cordials","Sudan","144000.0","LTR","69200.0","65200.0","2741416.8","145819.266918793","0.0","0.0"
"2013","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","France","","","243490.6","243000.0","2735398.35","145499.138302456","0.0","0.0"
"2013","01","1000 101","52051200","UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN","China","","","55113.0","53219.0","2722084.6","144790.963877852","0.0","0.0"
"2013","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Arab Emirates","","","38570.0","38000.0","2713692.17","144344.560401274","0.0","0.0"
"2013","01","1071 100","01041000","LIVE SHEEP","Yemen","2000.0","UN","50000.0","50000.0","2578073.68","137130.849303993","0.0","0.0"
"2013","01","1071 100","06031100","--Roses","Germany","1056110.0","","42944.54","37791.22","2571828.87","136798.680326168","0.0","0.0"
"2013","01","1000 100","19059020","---Fresh Injera","United States","","","56349.0","52780.0","2563943.11","136379.227238153","0.0","0.0"
