"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2009","01","1000 100","12074000","Sesamum seeds","Yemen","","","1450036.0","1447387.0","18572689.15","1564292.56121082","0.0","0.0"
"2009","01","1071 100","17011100","Raw cane sugar, in solid form","United Kingdom","","","2798370.0","2790000.0","18109220.45","1525256.71487168","0.0","0.0"
"2009","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Germany","22667671.0","UN","103430.0","92249.0","17875513.49","1505572.64779456","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Jordan","","","1256523.2","1254000.0","16812417.12","1416032.90855646","0.0","0.0"
"2009","01","1071 100","01029010","---OX","United Arab Emirates","2693.0","UN","948655.0","948655.0","15567252.88","1311158.42633224","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Syrian Arab Republic","","","1103128.6","1100350.8","15116519.77","1273195.24042146","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Lebanon","","","927823.4","926000.0","12691415.1","1068939.77882404","0.0","0.0"
"2009","01","1000 100","02045000","Fresh, chilled or frozen goat meat","United Arab Emirates","","","289279.0","289279.0","11371189.07","957743.185742321","0.0","0.0"
"2009","01","1071 100","07082000","Beans, fresh or chilled","Netherlands","","","592421.0","521940.0","11192292.66","942675.560309613","0.0","0.0"
"2009","01","1000 100","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","United Kingdom","","","31693.0","30256.0","10595275.72","892391.557243807","0.0","0.0"
"2009","01","1000 101","26140000","Titanium ores and concentrates","China","","","15611.5","15220.0","9660894.7","813692.92253788","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","Israel","","","723406.0","722000.0","9507533.21","800775.986490242","0.0","0.0"
"2009","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Sudan","","","1471371.0","1462900.0","9270215.47","780787.79994778","0.0","0.0"
"2009","01","1000 100","07099020","---Fresh chat","United Kingdom","","","28751.95","24619.49","9209281.81","775655.636786295","0.0","0.0"
"2009","01","1071 100","01029010","---OX","Yemen","1529.0","UN","499310.0","499310.0","8789081.66","740264.102283351","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","Lebanon","","","514128.6","513000.0","7211241.49","607369.849826075","0.0","0.0"
"2009","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Netherlands","24908729.0","UN","34415.5","26655.0","6934272.82","584042.04701463","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","200535.0","198000.0","6914414.69","582369.487656765","0.0","0.0"
"2009","01","1000 100","52052800","Combed single cotton yarn, with >=85% cotton, nprs, >120mn","Turkey","","","325150.0","308850.0","6851911.15","577105.100691491","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","1038402.0","1035388.0","6524940.84","549565.888704529","0.0","0.0"
"2009","01","1000 505","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Italy","","","157874.0","154909.0","6314627.5","531852.159118665","315731.36","26592.6066925519"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Kingdom","","","760669.0","759000.0","6211835.94","523194.496710997","0.0","0.0"
"2009","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","243060.0","240000.0","5780559.98","486870.097448812","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","India","","","418646.0","417810.0","5434945.38","457760.56228891","0.0","0.0"
"2009","01","1000 100","12079900","Other oil seeds and oleaginous fruits, nes","United States","","","659196.0","657879.0","5317016.94","447827.989791879","0.0","0.0"
"2009","01","1000 100","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Italy","","","17564.0","17285.0","5273807.25","444188.635463956","0.0","0.0"
"2009","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","United States","5156380.0","UN","29309.0","26626.0","5249337.87","442127.691633889","0.0","0.0"
"2009","01","1000 505","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Italy","","","85091.0","83621.0","5213361.95","439097.604629029","260668.09","21954.8795997608"
"2009","01","1000 100","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","133128.0","133128.0","4913471.06","413839.168189743","0.0","0.0"
"2009","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","United States","6275649.0","UN","5600.0","4260.0","4769210.71","401688.779489425","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Arab Emirates","","","760210.0","758472.0","4740441.86","399265.710988891","0.0","0.0"
"2009","01","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","Saudi Arabia","","","98741.0","97781.0","4558276.41","383922.74928619","0.0","0.0"
"2009","01","1000 100","06031100","--Roses","Netherlands","2940540.0","","126513.0","117117.0","4471302.72","376597.353637275","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Italy","","","742580.0","740956.0","4436065.96","373629.52269454","0.0","0.0"
"2009","01","1000 505","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Italy","","","29072.0","28573.0","4266711.94","359365.609076131","426671.19","35936.5605707115"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","France","","","128805.0","127200.0","4257244.29","358568.192269791","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Greece","","","323657.4","323000.0","4255548.67","358425.377961576","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Korea, Democratic People's Rep. of","","","300600.0","300000.0","4231402.65","356391.669263617","0.0","0.0"
"2009","01","1000 100","01029010","---OX","United Arab Emirates","932.0","UN","256350.0","256350.0","4182237.48","352250.712125934","0.0","0.0"
"2009","01","1000 505","41022100","Pickled skins of sheep or lambs, without wool, not tanned","India","","","46125.0","45317.0","4137746.87","348503.47177185","413774.68","34850.3465876071"
"2009","01","1000 100","12074000","Sesamum seeds","Spain","","","323646.0","323000.0","4126128.78","347524.933251354","0.0","0.0"
"2009","01","1000 101","12074000","Sesamum seeds","China","","","285684.0","285000.0","4034888.07","339840.14604688","0.0","0.0"
"2009","01","1000 505","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","China","","","104635.0","103088.0","3988237.95","335911.020054073","199411.89","16795.550371013"
"2009","01","1071 100","44072900","OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 1 TO CH44 SAWN LENGTHWSE>6MM NES","Sudan","5203.0","M3","1818250.0","1817850.0","3884438.66","327168.481162985","0.0","0.0"
"2009","01","1000 100","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Italy","","","28643.0","28140.0","3873281.58","326228.771403785","387328.15","32622.8764665751"
"2009","01","1000 505","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Malaysia","","","25540.0","25103.0","3728154.55","314005.386215668","372815.45","31400.5382004397"
"2009","01","1071 100","06031100","--Roses","Germany","2686850.0","","96176.0","88639.0","3716306.71","313007.496904716","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Djibouti","","","183737.6","181320.0","3657185.72","308028.006636963","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United States","","","74085.0","73200.0","3533207.54","297585.892241996","0.0","0.0"
"2009","01","1000 100","01061910","---Camels","Egypt","600.0","UN","120000.0","120000.0","3526719.12","297039.402336413","0.0","0.0"
"2009","01","1000 100","41139000","OTHER LEATHER PREPARED AFTER TANNING OR CRUSTING...NES","China","","","4417.1","4112.6","3479566.97","293067.992655543","0.0","0.0"
"2009","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sudan","","","162278.5","160440.0","3373062.57","284097.61473608","0.0","0.0"
"2009","01","1000 100","01029010","---OX","Yemen","614.0","UN","194200.0","194200.0","3316963.2","279372.621684677","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","United Kingdom","","","251250.0","250000.0","3301656.23","278083.38569347","0.0","0.0"
"2009","01","1000 505","64039900","FOOTWEAR WITH RUBBER... SOLES, LEATHER UPPERS, NOT COVERING THE ANKLE","Italy","25490.0","2UN","28423.0","25714.0","3290636.29","277155.226608495","0.0","0.0"
"2009","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Djibouti","","","753804.8","752000.0","3277156.16","276019.856985235","0.0","0.0"
"2009","01","1071 100","01029010","---OX","Somalia","1143.0","UN","228600.0","228600.0","3232480.72","272257.049246604","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","Jordan","","","228456.0","228000.0","3131554.91","263756.530418011","0.0","0.0"
"2009","01","1071 100","01029010","---OX","Saudi Arabia","500.0","UN","162500.0","162500.0","3026958.44","254946.848705876","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","91095.0","90000.0","2947093.77","248220.213258766","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","Yemen","","","190881.0","190500.0","2754710.0","232016.609253005","0.0","0.0"
"2009","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","2653040.0","UN","14748.0","13368.0","2708345.1","228111.506034751","0.0","0.0"
"2009","01","1000 100","33059000","Preparations for use on the hair, nes","Sudan","","LTR","87525.0","63330.0","2643881.51","222682.03303321","0.0","0.0"
"2009","01","1071 100","01029010","---OX","Djibouti","422.0","UN","156140.0","156140.0","2587529.29","217935.743584129","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Canada","","","209418.0","209000.0","2567486.35","216247.618526224","0.0","0.0"
"2009","01","1000 100","41062100","TANNED/CRUST SKINS OF GOATS/KIDS ..IN THE WET STATE...(WET-BLUE)","Italy","","","21289.0","20544.0","2539120.21","213858.468444946","3167890.26","266816.890565911"
"2009","01","1000 100","01061910","---Camels","United Arab Emirates","569.0","UN","169550.0","169550.0","2507936.56","211232.012397982","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","United Kingdom","","","190380.0","190000.0","2462544.21","207408.822612841","0.0","0.0"
"2009","01","1000 100","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Thailand","","","22429.0","22229.9","2440249.1","205531.00758871","244024.9","20553.0999166168"
"2009","01","1000 100","01061910","---Camels","Sudan","534.0","UN","133500.0","133500.0","2390314.19","201325.218775531","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Switzerland","","","190380.0","190000.0","2360132.02","198783.112803106","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","54660.0","54000.0","2347418.18","197712.284277641","0.0","0.0"
"2009","01","1000 505","12079900","Other oil seeds and oleaginous fruits, nes","Israel","","","78885.76","75476.0","2291978.36","193042.842102603","0.0","0.0"
"2009","01","1000 100","26159000","Niobium, tantalum and vanadium ores and concentrates","China","","","19345.0","19345.0","2217871.15","186801.131147403","0.0","0.0"
"2009","01","1000 100","41139000","OTHER LEATHER PREPARED AFTER TANNING OR CRUSTING...NES","Italy","","","5712.9","5330.8","2185057.87","184037.418827751","0.0","0.0"
"2009","01","1000 100","09101000","Ginger","Sudan","","","342896.0","340020.0","2154925.48","181499.505596779","0.0","0.0"
"2009","01","1000 505","64039900","FOOTWEAR WITH RUBBER... SOLES, LEATHER UPPERS, NOT COVERING THE ANKLE","Netherlands","15515.0","2UN","18671.0","17453.0","2110870.01","177788.915092353","0.0","0.0"
"2009","01","1071 100","17031000","Cane molasses resulting from the extraction or refining of sugar","Djibouti","","","4953000.0","4953000.0","2109467.12","177670.756091604","0.0","0.0"
"2009","01","1071 100","06031100","--Roses","Japan","1082685.0","","54448.0","49747.0","2087331.52","175806.375864363","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","Greece","","","152000.0","151696.0","1948600.85","164121.72678958","0.0","0.0"
"2009","01","1000 100","52121400","Coloured woven fabrics of cotton, =<200g/m2, nes","Italy","","M","32030.24","30292.66","1817811.19","153105.912624548","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Singapore","","","152304.0","152000.0","1800655.99","151661.008683641","0.0","0.0"
"2009","01","1000 100","07031000","Onions and shallots, fresh or chilled","Djibouti","","","830750.0","772384.0","1797960.86","151434.010224966","0.0","0.0"
"2009","01","1000 100","13012000","Natural gum arabic","United Arab Emirates","","","32000.0","32000.0","1725195.72","145305.335680415","0.0","0.0"
"2009","01","1000 100","12074000","Sesamum seeds","Tunisia","","","125250.0","125000.0","1650828.12","139041.693267862","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","Tunisia","","","124248.0","124000.0","1638613.5","138012.911757027","0.0","0.0"
"2009","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Belgium","2636650.0","UN","8150.0","6810.0","1630698.17","137346.239756083","0.0","0.0"
"2009","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Tunisia","","","34063.0","33961.0","1615614.76","136075.833199976","0.0","0.0"
"2009","01","1000 100","44072900","OTHER TROPICAL WOOD SPEC'D IN SUBHDG.NOTE 1 TO CH44 SAWN LENGTHWSE>6MM NES","Sudan","2049.0","M3","717150.0","717150.0","1542694.19","129934.067498252","0.0","0.0"
"2009","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Israel","","","72960.0","72000.0","1510252.76","127201.674401368","0.0","0.0"
"2009","01","1000 505","64039900","FOOTWEAR WITH RUBBER... SOLES, LEATHER UPPERS, NOT COVERING THE ANKLE","Germany","9190.0","2UN","10186.0","9190.0","1500567.84","126385.957937825","0.0","0.0"
"2009","01","1000 100","07011000","Seed potatoes","Djibouti","","","653900.0","639799.0","1484200.02","125007.371408839","0.0","0.0"
"2009","01","1000 505","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Pakistan","","","29165.85","28624.72","1469997.14","123811.127862611","146999.71","12381.1124493595"
"2009","01","1000 100","19059020","---Fresh Injera","United Arab Emirates","","","62830.0","59430.0","1444609.31","121672.827194704","0.0","0.0"
"2009","01","1000 100","07099020","---Fresh chat","China","","","4500.51","3874.26","1442939.77","121532.209485467","0.0","0.0"
"2009","01","1000 100","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Japan","","","11845.0","11693.0","1437822.1","121101.171575605","143782.21","12110.1171575605"
"2009","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","United Arab Emirates","","","32256.0","32000.0","1431405.92","120560.766114429","0.0","0.0"
"2009","01","1000 505","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Turkey","","","17160.0","16874.0","1427767.4","120254.310235915","142776.74","12025.4310235915"
"2009","01","1000 100","12074000","Sesamum seeds","Djibouti","","","114228.0","114000.0","1375482.96","115850.63126953","0.0","0.0"
"2009","01","1000 100","07020000","Tomatoes fresh or chilled","United Arab Emirates","","","116000.0","102195.0","1371879.04","115547.08959058","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","South Africa","","","239715.0","239236.0","1351933.77","113867.190829536","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Greece","","","38880.0","38400.0","1337703.52","112668.642033539","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","36480.0","36000.0","1325666.33","111654.804639136","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","240480.0","240000.0","1301106.0","109586.200507037","0.0","0.0"
"2009","01","1000 100","52030000","Cotton, carded or combed","Turkey","","","97712.0","96756.0","1278594.25","107690.138887719","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Netherlands","","","226728.0","226000.0","1271711.24","107110.414473296","0.0","0.0"
"2009","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Australia","","","36480.0","36000.0","1232626.39","103818.476530586","0.0","0.0"
"2009","01","1000 100","09092000","Seeds of coriander","Yemen","","","100000.0","99800.0","1220029.05","102757.460266658","0.0","0.0"
"2009","01","1000 100","07099020","---Fresh chat","Israel","","","3829.0","3254.65","1200343.53","101099.439058697","0.0","0.0"
"2009","01","1071 100","09101000","Ginger","Sudan","","","187494.95","185000.0","1189389.7","100176.848116298","0.0","0.0"
"2009","01","1000 505","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Germany","","M2","19522.87","17553.45","1170698.65","98602.5865626763","0.0","0.0"
"2009","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Yemen","","","198176.0","197780.0","1157916.82","97526.0315508427","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Australia","","","54705.0","54000.0","1151202.31","96960.4991198444","0.0","0.0"
"2009","01","1000 505","63031900","Curtains, etc; valances of textile materials, knitted or crocheted","Germany","","M2","23760.0","22800.0","1133525.83","95471.6901515215","0.0","0.0"
"2009","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Romania","","","54720.0","54000.0","1089266.27","91743.9100809406","0.0","0.0"
"2009","01","1000 100","07133200","Dried adzuki beans, shelled","Djibouti","","","236475.0","233269.0","1069236.72","90056.9128014217","0.0","0.0"
"2009","01","1000 100","07020000","Tomatoes fresh or chilled","Djibouti","","","501060.0","411240.0","1067193.73","89884.8411087434","0.0","0.0"
"2009","01","1000 100","07129010","---Mixture of Vegetables","United Kingdom","","","3175.0","2820.5","1045323.35","88042.7991476387","0.0","0.0"
"2009","01","1000 100","02089000","Fresh, chilled or frozen meat and edible offal, nes","Saudi Arabia","","","27830.0","27830.0","1018767.95","85806.1594050316","0.0","0.0"
"2009","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Indonesia","","","2729.7","2588.7","1014883.2","85478.9647011261","0.0","0.0"
"2009","01","1071 100","12074000","Sesamum seeds","Turkey","","","76152.0","76000.0","1006062.93","84736.0737477786","0.0","0.0"
"2009","01","1000 100","41053000","TANNED/CRUST SKINS OF SHEEP/LAMPS..IN THE DRY STATE(CRUST)","Hong Kong","","","3732.0","3562.0","963288.65","81133.3920103766","0.0","0.0"
"2009","01","1000 100","15219090","--- OTHER BEESWAX , INSECT WAXES","Germany","","","19200.0","19000.0","951050.7","80102.645520471","0.0","0.0"
"2009","01","1000 100","63041900","Bedspreads (excl. knitted or crocheted)","Italy","","M2","19200.0","18600.0","927494.94","78118.651719462","0.0","0.0"
"2009","01","1000 100","15219020","---Bee Wax","Germany","","","18036.0","17989.0","884310.54","74481.4274524337","0.0","0.0"
"2009","01","1000 505","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Indonesia","","","17820.0","17442.0","880791.72","74185.0533568042","88079.17","7418.50516722957"
"2009","01","1000 100","09011200","Decaffeinated coffee, not roasted","Sudan","","","40581.0","40080.0","868087.3","73115.0182348036","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","18591.0","18360.0","825511.47","69529.0510321825","0.0","0.0"
"2009","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","China","","","30480.0","30000.0","820906.92","69141.2308703013","0.0","0.0"
"2009","01","1000 100","07134000","Dried lentils, shelled","Djibouti","","","55251.0","54605.0","814540.11","68604.9836181556","0.0","0.0"
"2009","01","1000 100","52121300","Dyed woven fabrics of cotton, =<200g/m2, nes","Italy","","M","12174.0","11197.0","812453.94","68429.2750718022","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Czech Republic","","","136202.4","136000.0","801913.57","67541.5079719361","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","36540.0","36000.0","780160.68","65709.3616555349","0.0","0.0"
"2009","01","1071 100","01029010","---OX","Sudan","172.0","UN","34400.0","34400.0","724056.72","60983.9820094501","0.0","0.0"
"2009","01","1000 100","07081000","Peas, fresh or chilled","India","","","133056.0","132000.0","689134.74","58042.6635447111","0.0","0.0"
"2009","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","110000.0","109780.0","684585.44","57659.4968373354","0.0","0.0"
"2009","01","1000 100","08051000","Oranges, fresh or dried","Djibouti","","","242945.0","209679.0","677428.57","57056.7064491405","0.0","0.0"
"2009","01","1000 100","07129010","---Mixture of Vegetables","United States","","","2056.91","1818.03","673502.03","56725.9919648948","0.0","0.0"
"2009","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Cyprus","","","18240.0","18000.0","646051.49","54413.9586790085","0.0","0.0"
"2009","01","1000 100","07082000","Beans, fresh or chilled","Djibouti","","","73825.0","72787.0","643887.91","54231.7302428219","0.0","0.0"
"2009","01","1071 100","06031100","--Roses","United Arab Emirates","378400.0","","24727.0","23140.0","632327.17","53258.0220502152","0.0","0.0"
"2009","01","1000 100","06031100","--Roses","United Arab Emirates","471681.0","","26486.0","23855.0","618036.26","52054.3641401848","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Germany","","","88000.0","87824.0","614004.32","51714.7722965746","0.0","0.0"
"2009","01","1000 506","55032000","Synthetic staple fibres, of polyesters, not carded, etc","United States","","","3512.0","3192.0","612024.71","51548.038811074","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Egypt","","","92000.0","92000.0","607746.28","51187.686243462","0.0","0.0"
"2009","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","France","","","115234.6","115000.0","599377.73","50482.8415972509","0.0","0.0"
"2009","01","1000 100","07129010","---Mixture of Vegetables","Kenya","","","1908.0","1696.0","596846.99","50269.6889555206","0.0","0.0"
"2009","01","1000 100","05119990","---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1","United States","","","58.0","58.0","591079.06","49783.8826234534","0.0","0.0"
"2009","01","1000 100","07082000","Beans, fresh or chilled","Netherlands","","","30816.0","26880.0","588055.1","49529.1883196186","0.0","0.0"
"2009","01","1000 100","09101000","Ginger","India","","","96000.0","95904.0","584240.05","49207.864127551","0.0","0.0"
"2009","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Germany","","","16320.0","16000.0","582500.67","49061.3641149172","0.0","0.0"
"2009","01","1071 100","06031100","--Roses","Saudi Arabia","439240.0","","24805.8","23006.0","576039.77","48517.1920929175","0.0","0.0"
"2009","01","1000 100","12079900","Other oil seeds and oleaginous fruits, nes","India","","","78156.0","78000.0","567133.47","47767.0552266085","0.0","0.0"
"2009","01","1000 505","63031900","Curtains, etc; valances of textile materials, knitted or crocheted","France","","M2","11880.0","11400.0","557430.45","46949.8142829469","0.0","0.0"
"2009","01","1000 100","64061000","UPPERS AND PARTS THEREOF (EXCL. STIFFENERS)","Germany","","2UN","650.0","601.2","544942.92","45898.0468124889","0.0","0.0"
"2009","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Viet Nam","","","28200.0","27976.0","544579.41","45867.4300297316","0.0","0.0"
"2009","01","1071 100","09109900","Other spices, nes","Sudan","","","65370.0","65000.0","534690.32","45034.517262","0.0","0.0"
"2009","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Egypt","","","15254.0","15000.0","528267.84","44493.581180672","0.0","0.0"
"2009","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","56675.0","55910.0","524022.8","44136.0408998644","0.0","0.0"
"2009","01","1000 100","01041000","LIVE SHEEP","United Arab Emirates","2400.0","UN","72000.0","72000.0","516903.05","43536.3769592939","0.0","0.0"
"2009","01","1000 100","07129010","---Mixture of Vegetables","China","","","1594.0","1414.8","516316.01","43486.933268199","0.0","0.0"
"2009","01","1000 100","01029010","---OX","Sudan","122.0","UN","24400.0","24400.0","514507.72","43334.6292818098","0.0","0.0"
"2009","01","1071 100","09101000","Ginger","India","","","100200.0","100000.0","509599.85","42921.2618652562","0.0","0.0"
